locus_tag	ftype	length_bp	gene	EC_number	COG	product
AEDCGGIJ_00765	CDS	894	nadC	2.4.2.19		Nicotinate-nucleotide pyrophosphorylase [carboxylating]
AEDCGGIJ_00766	CDS	564	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
AEDCGGIJ_00767	CDS	855	ampE		COG3725	Protein AmpE
AEDCGGIJ_00768	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
AEDCGGIJ_00769	CDS	1407	yicJ_1		COG2211	Inner membrane symporter YicJ
AEDCGGIJ_00770	CDS	1371	aroP_1		COG1113	Aromatic amino acid transport protein AroP
AEDCGGIJ_00771	CDS	780	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
AEDCGGIJ_00772	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AEDCGGIJ_00773	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AEDCGGIJ_00774	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
AEDCGGIJ_00775	CDS	285				hypothetical protein
AEDCGGIJ_00776	CDS	807				hypothetical protein
AEDCGGIJ_00777	CDS	1608				hypothetical protein
AEDCGGIJ_00778	CDS	2598	acnB	4.2.1.3		Aconitate hydratase B
AEDCGGIJ_00779	CDS	363				hypothetical protein
AEDCGGIJ_00780	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
AEDCGGIJ_00781	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
AEDCGGIJ_00782	CDS	1944				hypothetical protein
AEDCGGIJ_00783	CDS	411				hypothetical protein
AEDCGGIJ_00784	CDS	360				hypothetical protein
AEDCGGIJ_00785	CDS	1599	cueO	1.16.3.4	COG2132	Multicopper oxidase CueO
AEDCGGIJ_00786	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
AEDCGGIJ_00787	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
AEDCGGIJ_00788	CDS	663	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
AEDCGGIJ_00789	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
AEDCGGIJ_00790	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
AEDCGGIJ_00791	CDS	441				hypothetical protein
AEDCGGIJ_00792	CDS	1254				hypothetical protein
AEDCGGIJ_00793	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AEDCGGIJ_00794	CDS	855	panC	6.3.2.1		Pantothenate synthetase
AEDCGGIJ_00795	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AEDCGGIJ_00796	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
AEDCGGIJ_00797	CDS	1362	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
AEDCGGIJ_00798	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
AEDCGGIJ_00799	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
AEDCGGIJ_00800	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
AEDCGGIJ_00801	CDS	537	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
AEDCGGIJ_00802	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
AEDCGGIJ_00803	CDS	801	outO			Prepilin leader peptidase/N-methyltransferase
AEDCGGIJ_00804	CDS	747	outN			Type II secretion system protein N
AEDCGGIJ_00805	CDS	486	pulM			Type II secretion system protein M
AEDCGGIJ_00806	CDS	1164	pulL			Type II secretion system protein L
AEDCGGIJ_00807	CDS	987	gspK		COG3156	Putative type II secretion system protein K
AEDCGGIJ_00808	CDS	597	pulJ			Type II secretion system protein J
AEDCGGIJ_00809	CDS	366	pulI			Type II secretion system protein I
AEDCGGIJ_00810	CDS	516	pulH			Type II secretion system protein H
AEDCGGIJ_00811	CDS	423	pulG			Type II secretion system core protein G
AEDCGGIJ_00812	CDS	1215	outF			Type II secretion system protein F
AEDCGGIJ_00813	CDS	1494	outE	7.4.2.8		Type II secretion system protein E
AEDCGGIJ_00814	CDS	1956	etpD			variant type II secretion system secretin EtpD
AEDCGGIJ_00815	CDS	843	outC		COG3031	Type II secretion system protein C
AEDCGGIJ_00816	CDS	3300	pulA	3.2.1.41		Pullulanase
AEDCGGIJ_00817	CDS	558				hypothetical protein
AEDCGGIJ_00818	CDS	2553	mrcB		COG0744	Penicillin-binding protein 1B
AEDCGGIJ_00819	CDS	2208	fhuA_1		COG4774	Ferrichrome outer membrane transporter/phage receptor
AEDCGGIJ_00820	CDS	798	fhuC_1	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
AEDCGGIJ_00821	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
AEDCGGIJ_00822	CDS	1983	fhuB			Iron(3+)-hydroxamate import system permease protein FhuB
AEDCGGIJ_00823	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
AEDCGGIJ_00824	CDS	1461	clcA			H(+)/Cl(-) exchange transporter ClcA
AEDCGGIJ_00825	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
AEDCGGIJ_00826	CDS	624				hypothetical protein
AEDCGGIJ_00827	CDS	801	btuF_1		COG0614	Vitamin B12-binding protein
AEDCGGIJ_00828	CDS	699	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AEDCGGIJ_00829	CDS	1515	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
AEDCGGIJ_00830	CDS	1434	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
AEDCGGIJ_00831	CDS	1212	cdaR_1		COG3835	Carbohydrate diacid regulator
AEDCGGIJ_00832	CDS	387				hypothetical protein
AEDCGGIJ_00833	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
AEDCGGIJ_00834	CDS	2664	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
AEDCGGIJ_00835	CDS	795	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
AEDCGGIJ_00836	CDS	726	rpsB		COG0052	Small ribosomal subunit protein uS2
AEDCGGIJ_00837	CDS	852	tsf		COG0264	Elongation factor Ts
AEDCGGIJ_00838	CDS	726	pyrH	2.7.4.22		Uridylate kinase
AEDCGGIJ_00839	CDS	558	frr		COG0233	Ribosome-recycling factor
AEDCGGIJ_00840	CDS	1203	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
AEDCGGIJ_00841	CDS	777	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
AEDCGGIJ_00842	CDS	783	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
AEDCGGIJ_00843	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
AEDCGGIJ_00844	CDS	2430	bamA_2		COG4775	Outer membrane protein assembly factor BamA
AEDCGGIJ_00845	CDS	486	skp			Chaperone protein Skp
AEDCGGIJ_00846	CDS	1026	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
AEDCGGIJ_00847	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AEDCGGIJ_00848	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AEDCGGIJ_00849	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
AEDCGGIJ_00850	CDS	600	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AEDCGGIJ_00851	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AEDCGGIJ_00852	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
AEDCGGIJ_00853	CDS	2190	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
AEDCGGIJ_00854	CDS	390				hypothetical protein
AEDCGGIJ_00855	CDS	1314	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AEDCGGIJ_00856	CDS	261	rof		COG4568	Protein rof
AEDCGGIJ_00857	CDS	201				hypothetical protein
AEDCGGIJ_00858	CDS	546	yaeQ		COG4681	putative protein YaeQ
AEDCGGIJ_00859	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AEDCGGIJ_00860	CDS	699	nlpE		COG3015	Lipoprotein NlpE
AEDCGGIJ_00861	CDS	843				hypothetical protein
AEDCGGIJ_00862	CDS	1719	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
AEDCGGIJ_00863	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
AEDCGGIJ_00864	CDS	408	rcsF			Outer membrane lipoprotein RcsF
AEDCGGIJ_00865	CDS	816	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
AEDCGGIJ_00866	CDS	654	metI_1		COG2011	D-methionine transport system permease protein MetI
AEDCGGIJ_00867	CDS	1032	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
AEDCGGIJ_00868	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AEDCGGIJ_00869	rRNA	1540				16S ribosomal RNA
AEDCGGIJ_00870	tRNA	77				tRNA-Ile(gat)
AEDCGGIJ_00871	tRNA	76				tRNA-Ala(tgc)
AEDCGGIJ_00872	rRNA	2902				23S ribosomal RNA
AEDCGGIJ_00873	rRNA	116				5S ribosomal RNA
AEDCGGIJ_00874	tRNA	77				tRNA-Asp(gtc)
AEDCGGIJ_00875	CDS	804	dkgB	1.1.1.-	COG0656	Methylglyoxal reductase DkgB
AEDCGGIJ_00876	CDS	906	crgA_1			HTH-type transcriptional regulator CrgA
AEDCGGIJ_00877	CDS	1191	ydhP_1		COG2814	Inner membrane transport protein YdhP
AEDCGGIJ_00878	CDS	807				hypothetical protein
AEDCGGIJ_00879	CDS	771	ycgJ	2.1.1.-	COG2226	putative methyltransferase YcgJ
AEDCGGIJ_00880	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
AEDCGGIJ_00881	CDS	756	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
AEDCGGIJ_00882	CDS	723				hypothetical protein
AEDCGGIJ_00883	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AEDCGGIJ_00884	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
AEDCGGIJ_00885	tRNA	77				tRNA-Asp(gtc)
AEDCGGIJ_00886	CDS	882	cmpR		COG0583	HTH-type transcriptional activator CmpR
AEDCGGIJ_00887	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
AEDCGGIJ_00888	CDS	771	yafV	3.5.1.3	COG0388	Omega-amidase YafV
AEDCGGIJ_00889	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
AEDCGGIJ_00890	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AEDCGGIJ_00891	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
AEDCGGIJ_00892	CDS	741	yafK	2.-.-.-	COG3034	Putative L,D-transpeptidase YafK
AEDCGGIJ_00893	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
AEDCGGIJ_00894	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
AEDCGGIJ_00895	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
AEDCGGIJ_00896	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
AEDCGGIJ_00897	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
AEDCGGIJ_00898	CDS	1224	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
AEDCGGIJ_00899	CDS	216				hypothetical protein
AEDCGGIJ_00900	CDS	861			COG0584	putative protein
AEDCGGIJ_00901	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
AEDCGGIJ_00902	CDS	453	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
AEDCGGIJ_00903	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
AEDCGGIJ_00904	CDS	459	gpt	2.4.2.-	COG2236	Xanthine-guanine phosphoribosyltransferase
AEDCGGIJ_00905	CDS	1245	frsA	3.1.1.1	COG1073	Esterase FrsA
AEDCGGIJ_00906	CDS	399	crl			Sigma factor-binding protein Crl
AEDCGGIJ_00907	CDS	417				hypothetical protein
AEDCGGIJ_00908	CDS	798	fabG_1	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
AEDCGGIJ_00909	CDS	1011	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
AEDCGGIJ_00910	CDS	894	hcaR_1		COG0583	Hca operon transcriptional activator HcaR
AEDCGGIJ_00911	CDS	369				hypothetical protein
AEDCGGIJ_00912	CDS	693	glaR		COG1802	HTH-type transcriptional repressor GlaR
AEDCGGIJ_00913	CDS	1401	gabP		COG1113	Gamma-aminobutyric acid permease
AEDCGGIJ_00914	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
AEDCGGIJ_00915	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
AEDCGGIJ_00916	CDS	1269	lhgD	1.1.5.13	COG0579	L-2-hydroxyglutarate dehydrogenase
AEDCGGIJ_00917	CDS	978	glaH	1.14.11.64		Glutarate 2-hydroxylase
AEDCGGIJ_00918	CDS	258				hypothetical protein
AEDCGGIJ_00919	CDS	750	yjhP		COG2519	putative protein YjhP
AEDCGGIJ_00920	CDS	465				hypothetical protein
AEDCGGIJ_00921	CDS	735	yadV_1		COG3121	putative fimbrial chaperone YadV
AEDCGGIJ_00922	CDS	1335				hypothetical protein
AEDCGGIJ_00923	CDS	2556	fimD_2		COG3188	Outer membrane usher protein FimD
AEDCGGIJ_00924	CDS	759	yadV_2		COG3121	putative fimbrial chaperone YadV
AEDCGGIJ_00925	CDS	537	sfaA			S-fimbrial protein subunit SfaA
AEDCGGIJ_00926	CDS	861				hypothetical protein
AEDCGGIJ_00927	CDS	318				hypothetical protein
AEDCGGIJ_00928	CDS	1563	pdeN_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
AEDCGGIJ_00929	CDS	735				hypothetical protein
AEDCGGIJ_00930	CDS	489				hypothetical protein
AEDCGGIJ_00931	CDS	537	ail			Attachment invasion locus protein
AEDCGGIJ_00932	CDS	474				hypothetical protein
AEDCGGIJ_00933	CDS	825				hypothetical protein
AEDCGGIJ_00934	CDS	396				hypothetical protein
AEDCGGIJ_00935	CDS	363				hypothetical protein
AEDCGGIJ_00936	CDS	114				hypothetical protein
AEDCGGIJ_00937	CDS	519	lpfA		COG3539	putative major fimbrial subunit LpfA
AEDCGGIJ_00938	CDS	699	sfmC		COG3121	putative fimbrial chaperone SfmC
AEDCGGIJ_00939	CDS	2484	sfmD		COG3188	Outer membrane usher protein SfmD
AEDCGGIJ_00940	CDS	1167				hypothetical protein
AEDCGGIJ_00941	tRNA	76				tRNA-Thr(cgt)
AEDCGGIJ_00942	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
AEDCGGIJ_00943	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
AEDCGGIJ_00944	CDS	1053	phoE			Outer membrane porin PhoE
AEDCGGIJ_00945	CDS	462				hypothetical protein
AEDCGGIJ_00946	CDS	870				hypothetical protein
AEDCGGIJ_00947	CDS	666		3.1.3.15		Histidinol-phosphatase
AEDCGGIJ_00948	CDS	885	phnE		COG3639	Phosphate-import permease protein PhnE
AEDCGGIJ_00949	CDS	873				hypothetical protein
AEDCGGIJ_00950	CDS	939				hypothetical protein
AEDCGGIJ_00951	CDS	843	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
AEDCGGIJ_00952	CDS	543	ecpR		COG2771	HTH-type transcriptional regulator EcpR
AEDCGGIJ_00953	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
AEDCGGIJ_00954	CDS	669	ecpB		COG3121	putative fimbrial chaperone EcpB
AEDCGGIJ_00955	CDS	2526	ecpC			putative outer membrane usher protein EcpC
AEDCGGIJ_00956	CDS	1644	ecpD			Fimbria adhesin EcpD
AEDCGGIJ_00957	CDS	711	ecpE			putative fimbrial chaperone EcpE
AEDCGGIJ_00958	CDS	690	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
AEDCGGIJ_00959	CDS	753	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
AEDCGGIJ_00960	CDS	819	glnQ_1	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
AEDCGGIJ_00961	CDS	810	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
AEDCGGIJ_00962	CDS	171				hypothetical protein
AEDCGGIJ_00963	CDS	696	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
AEDCGGIJ_00964	CDS	783	lptB_1	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
AEDCGGIJ_00965	CDS	1050				hypothetical protein
AEDCGGIJ_00966	CDS	900	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
AEDCGGIJ_00967	CDS	1137				hypothetical protein
AEDCGGIJ_00968	CDS	777	eutC_1	4.3.1.7	COG4302	Ethanolamine ammonia-lyase small subunit
AEDCGGIJ_00969	CDS	1389	eutB_1	4.3.1.7		Ethanolamine ammonia-lyase large subunit
AEDCGGIJ_00970	CDS	1380	bcaP		COG0531	Branched-chain amino acid permease BcaP
AEDCGGIJ_00971	CDS	1410	rocC		COG0833	Amino-acid permease RocC
AEDCGGIJ_00972	CDS	933	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
AEDCGGIJ_00973	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
AEDCGGIJ_00974	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
AEDCGGIJ_00975	CDS	828	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AEDCGGIJ_00976	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
AEDCGGIJ_00977	CDS	1719				hypothetical protein
AEDCGGIJ_00978	CDS	492	rayT_1		COG1943	REP-associated tyrosine transposase
AEDCGGIJ_00979	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
AEDCGGIJ_00980	CDS	1161	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
AEDCGGIJ_00981	CDS	534	rutB_1	3.5.1.110		Ureidoacrylate amidohydrolase RutB
AEDCGGIJ_00982	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
AEDCGGIJ_00983	CDS	1107				hypothetical protein
AEDCGGIJ_00984	CDS	303	yaiY			Inner membrane protein YaiY
AEDCGGIJ_00985	CDS	204				hypothetical protein
AEDCGGIJ_00986	CDS	1098	ddlA	6.3.2.4		D-alanine--D-alanine ligase A
AEDCGGIJ_00987	CDS	684				hypothetical protein
AEDCGGIJ_00988	CDS	1200	sbnD_1		COG2814	Staphyloferrin B transporter
AEDCGGIJ_00989	CDS	261	iraP			Anti-adapter protein IraP
AEDCGGIJ_00990	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
AEDCGGIJ_00991	CDS	318	psiF			Phosphate starvation-inducible protein PsiF
AEDCGGIJ_00992	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AEDCGGIJ_00993	CDS	459				hypothetical protein
AEDCGGIJ_00994	CDS	711				hypothetical protein
AEDCGGIJ_00995	CDS	534	aroL	2.7.1.71	COG0703	Shikimate kinase 2
AEDCGGIJ_00996	CDS	192	yaiA			putative protein YaiA
AEDCGGIJ_00997	CDS	666				hypothetical protein
AEDCGGIJ_00998	CDS	285	ppnP	2.4.2.1		Pyrimidine/purine nucleoside phosphorylase
AEDCGGIJ_00999	CDS	912	rdgC_1		COG2974	Recombination-associated protein RdgC
AEDCGGIJ_01000	CDS	915	mak_1	2.7.1.4	COG1940	Fructokinase
AEDCGGIJ_01001	CDS	3138	sbcC		COG0419	Nuclease SbcCD subunit C
AEDCGGIJ_01002	CDS	1206	sbcD		COG0420	Nuclease SbcCD subunit D
AEDCGGIJ_01003	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
AEDCGGIJ_01004	CDS	1296	phoR	2.7.13.3	COG5002	Phosphate regulon sensor protein PhoR
AEDCGGIJ_01005	CDS	1404	brnQ		COG1114	Branched-chain amino acid permease BrnQ
AEDCGGIJ_01006	CDS	1374	proY		COG1113	Proline-specific permease ProY
AEDCGGIJ_01007	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
AEDCGGIJ_01008	CDS	903	yhaJ_1		COG0583	HTH-type transcriptional regulator YhaJ
AEDCGGIJ_01009	CDS	153				hypothetical protein
AEDCGGIJ_01010	CDS	642				hypothetical protein
AEDCGGIJ_01011	CDS	546				hypothetical protein
AEDCGGIJ_01012	CDS	1869	nfdA_1	3.5.1.91		N-substituted formamide deformylase
AEDCGGIJ_01013	CDS	861	fba	4.1.2.13		Fructose-bisphosphate aldolase
AEDCGGIJ_01014	CDS	963	yihV	2.7.1.184	COG0524	Sulfofructose kinase
AEDCGGIJ_01015	CDS	1392	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
AEDCGGIJ_01016	CDS	288				hypothetical protein
AEDCGGIJ_01017	CDS	444				hypothetical protein
AEDCGGIJ_01018	CDS	603	ahpC_1	1.11.1.26	COG0450	Alkyl hydroperoxide reductase C
AEDCGGIJ_01019	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
AEDCGGIJ_01020	CDS	1065	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
AEDCGGIJ_01021	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
AEDCGGIJ_01022	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
AEDCGGIJ_01023	CDS	1815	secD		COG0342	Protein translocase subunit SecD
AEDCGGIJ_01024	CDS	972	secF		COG0341	Protein translocase subunit SecF
AEDCGGIJ_01025	CDS	366				hypothetical protein
AEDCGGIJ_01026	CDS	696	siwR		COG2378	Stress-involved WYL domain-containing regulator
AEDCGGIJ_01027	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
AEDCGGIJ_01028	CDS	540	yajI		COG4238	putative lipoprotein YajI
AEDCGGIJ_01029	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
AEDCGGIJ_01030	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
AEDCGGIJ_01031	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
AEDCGGIJ_01032	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
AEDCGGIJ_01033	CDS	972	thiL	2.7.4.16		Thiamine-monophosphate kinase
AEDCGGIJ_01034	CDS	504	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
AEDCGGIJ_01035	CDS	975	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
AEDCGGIJ_01036	CDS	1863	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
AEDCGGIJ_01037	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
AEDCGGIJ_01038	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
AEDCGGIJ_01039	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
AEDCGGIJ_01040	CDS	477				hypothetical protein
AEDCGGIJ_01041	CDS	594	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
AEDCGGIJ_01042	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
AEDCGGIJ_01043	CDS	492	yajQ		COG1666	Nucleotide-binding protein YajQ
AEDCGGIJ_01044	CDS	1365	yajR		COG2814	Inner membrane transport protein YajR
AEDCGGIJ_01045	CDS	1179	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AEDCGGIJ_01046	CDS	1365	pcaK_1		COG2814	4-hydroxybenzoate transporter PcaK
AEDCGGIJ_01047	CDS	819		4.2.1.118		3-dehydroshikimate dehydratase
AEDCGGIJ_01048	CDS	1698	chcC2_1	1.17.3.-		4-oxocyclohex-2-ene-1-carboxylate 5-dehydrogenase
AEDCGGIJ_01049	CDS	321				hypothetical protein
AEDCGGIJ_01050	CDS	1677	chcC2_2	1.17.3.-		4-oxocyclohex-2-ene-1-carboxylate 5-dehydrogenase
AEDCGGIJ_01051	CDS	822	ydiB_1	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
AEDCGGIJ_01052	CDS	759	pcaR_1		COG1414	Pca regulon regulatory protein
AEDCGGIJ_01053	CDS	333				hypothetical protein
AEDCGGIJ_01054	CDS	888	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
AEDCGGIJ_01055	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
AEDCGGIJ_01056	CDS	612	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
AEDCGGIJ_01057	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
AEDCGGIJ_01058	CDS	945	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
AEDCGGIJ_01059	CDS	1476	ampG		COG2223	Anhydromuropeptide permease
AEDCGGIJ_01060	CDS	579				hypothetical protein
AEDCGGIJ_01061	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
AEDCGGIJ_01062	CDS	1299	tig	5.2.1.8		Trigger factor
AEDCGGIJ_01063	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AEDCGGIJ_01064	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AEDCGGIJ_01065	CDS	2355	lon_1			Lon protease
AEDCGGIJ_01066	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
AEDCGGIJ_01067	CDS	1875	ppiD		COG0760	Periplasmic chaperone PpiD
AEDCGGIJ_01068	CDS	369			COG1555	putative protein
AEDCGGIJ_01069	CDS	402	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
AEDCGGIJ_01070	CDS	702	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
AEDCGGIJ_01071	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
