locus_tag	ftype	length_bp	gene	EC_number	COG	product
MKEIHBDH_01260	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
MKEIHBDH_01261	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MKEIHBDH_01262	CDS	363				hypothetical protein
MKEIHBDH_01263	CDS	807				hypothetical protein
MKEIHBDH_01264	CDS	672	phoP_2			Virulence transcriptional regulatory protein PhoP
MKEIHBDH_01265	CDS	1467	phoQ			two-component system sensor histidine kinase PhoQ
MKEIHBDH_01266	CDS	1122	roxA_1	1.14.11.47	COG2850	Ribosomal protein uL16 3-hydroxylase
MKEIHBDH_01267	CDS	1233	pepT	3.4.11.4	COG2195	Peptidase T
MKEIHBDH_01268	CDS	1137	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MKEIHBDH_01269	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MKEIHBDH_01270	CDS	786	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
MKEIHBDH_01271	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
MKEIHBDH_01272	CDS	1725				hypothetical protein
MKEIHBDH_01273	CDS	1629	dmdB	6.2.1.44		3-methylmercaptopropionyl-CoA ligase
MKEIHBDH_01274	CDS	2007	tktA_1	2.2.1.1	COG0021	Transketolase 1
MKEIHBDH_01275	CDS	951	talB_1	2.2.1.2	COG0176	Transaldolase B
MKEIHBDH_01276	CDS	459	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
MKEIHBDH_01277	CDS	375	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
MKEIHBDH_01278	CDS	1020	kdgT			2-keto-3-deoxygluconate permease
MKEIHBDH_01279	CDS	1719				hypothetical protein
MKEIHBDH_01280	CDS	1008	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
MKEIHBDH_01281	CDS	798	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
MKEIHBDH_01282	CDS	963	sorC_1			Sorbitol operon regulator
MKEIHBDH_01283	CDS	345				hypothetical protein
MKEIHBDH_01284	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
MKEIHBDH_01285	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
MKEIHBDH_01286	CDS	1245	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MKEIHBDH_01287	CDS	702	lolD_1	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MKEIHBDH_01288	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MKEIHBDH_01289	CDS	3447	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MKEIHBDH_01290	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
MKEIHBDH_01291	CDS	258	bhsA_1			Multiple stress resistance protein BhsA
MKEIHBDH_01292	CDS	636	comR		COG1309	HTH-type transcriptional repressor ComR
MKEIHBDH_01293	CDS	2190	iutA			ferric aerobactin receptor IutA
MKEIHBDH_01294	CDS	540				hypothetical protein
MKEIHBDH_01295	CDS	1305	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase
MKEIHBDH_01296	CDS	543				hypothetical protein
MKEIHBDH_01297	CDS	1023	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MKEIHBDH_01298	CDS	828	thiK	2.7.1.89	COG0510	Thiamine kinase
MKEIHBDH_01299	CDS	648	lpoB		COG3417	Penicillin-binding protein activator LpoB
MKEIHBDH_01300	CDS	375				hypothetical protein
MKEIHBDH_01301	CDS	357	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MKEIHBDH_01302	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
MKEIHBDH_01303	CDS	795	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MKEIHBDH_01304	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MKEIHBDH_01305	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
MKEIHBDH_01306	CDS	1023	mltG	4.2.2.29	COG1559	Endolytic murein transglycosylase
MKEIHBDH_01307	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MKEIHBDH_01308	CDS	1242	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MKEIHBDH_01309	CDS	237	acpP		COG0236	Acyl carrier protein
MKEIHBDH_01310	CDS	735	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MKEIHBDH_01311	CDS	930	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MKEIHBDH_01312	CDS	954	fabH	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
MKEIHBDH_01313	CDS	1161	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MKEIHBDH_01314	CDS	174	rpmF		COG0333	Large ribosomal subunit protein bL32
MKEIHBDH_01315	CDS	522	yceD_1		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MKEIHBDH_01316	CDS	585	yceF	3.6.1.-		7-methyl-GTP pyrophosphatase
MKEIHBDH_01317	CDS	996	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MKEIHBDH_01318	CDS	3234	rne	3.1.26.12	COG1530	Ribonuclease E
MKEIHBDH_01319	CDS	936	ptxR_1			HTH-type transcriptional regulator PtxR
MKEIHBDH_01320	CDS	1215	sotB_3			sugar efflux transporter
MKEIHBDH_01321	CDS	1536	murJ			putative lipid II flippase MurJ
MKEIHBDH_01322	CDS	924	yceM	1.-.-.-		Putative oxidoreductase YceM
MKEIHBDH_01323	CDS	654				hypothetical protein
MKEIHBDH_01324	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein uS5]-alanine N-acetyltransferase
MKEIHBDH_01325	CDS	1209	mdtH_2		COG0477	Multidrug resistance protein MdtH
MKEIHBDH_01326	CDS	561	yceB			putative lipoprotein YceB
MKEIHBDH_01327	CDS	1047	pyrC	3.5.2.3		Dihydroorotase
MKEIHBDH_01328	CDS	252	dinI			DNA damage-inducible protein I
MKEIHBDH_01329	CDS	255	bssS			Biofilm regulator BssS
MKEIHBDH_01330	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
MKEIHBDH_01331	CDS	114				hypothetical protein
MKEIHBDH_01332	CDS	1065	trhO	1.14.-.-	COG1054	tRNA uridine(34) hydroxylase
MKEIHBDH_01333	CDS	921	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MKEIHBDH_01334	CDS	1227	sbnD_1		COG2814	Staphyloferrin B transporter
MKEIHBDH_01335	CDS	387	msyB			Acidic protein MsyB
MKEIHBDH_01336	CDS	228				hypothetical protein
MKEIHBDH_01337	CDS	2529	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
MKEIHBDH_01338	CDS	1554	mdoG		COG3131	Glucans biosynthesis protein G
MKEIHBDH_01339	CDS	1161	mdoC	2.1.-.-	COG1835	Glucans biosynthesis protein C
MKEIHBDH_01340	CDS	594	betI_1			HTH-type transcriptional regulator BetI
MKEIHBDH_01341	CDS	528	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
MKEIHBDH_01342	CDS	483	ycdZ			Inner membrane protein YcdZ
MKEIHBDH_01343	CDS	555	ycdY		COG3381	Chaperone protein YcdY
MKEIHBDH_01344	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
MKEIHBDH_01345	CDS	939	ghrA_1	1.1.1.79		Glyoxylate/hydroxypyruvate reductase A
MKEIHBDH_01346	tRNA	88				tRNA-Ser(gga)
MKEIHBDH_01347	CDS	864				hypothetical protein
MKEIHBDH_01348	CDS	447				hypothetical protein
MKEIHBDH_01349	CDS	906				HTH-type transcriptional regulator
MKEIHBDH_01350	CDS	861				hypothetical protein
MKEIHBDH_01351	CDS	678	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
MKEIHBDH_01352	tRNA	88				tRNA-Ser(gga)
MKEIHBDH_01353	CDS	789	phoH		COG1702	Protein PhoH
MKEIHBDH_01354	CDS	1284	efeB	4.98.1.1	COG2837	Deferrochelatase
MKEIHBDH_01355	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
MKEIHBDH_01356	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
MKEIHBDH_01357	CDS	1218	nupC_1		COG1972	Nucleoside permease NupC
MKEIHBDH_01358	CDS	195				hypothetical protein
MKEIHBDH_01359	CDS	192				hypothetical protein
MKEIHBDH_01360	CDS	1509	putP		COG0591	Sodium/proline symporter
MKEIHBDH_01361	CDS	3963	putA		COG0506	Bifunctional protein PutA
MKEIHBDH_01362	CDS	396				hypothetical protein
MKEIHBDH_01363	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
MKEIHBDH_01364	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MKEIHBDH_01365	CDS	711	rutB_1	3.5.1.110	COG1335	Ureidoacrylate amidohydrolase RutB
MKEIHBDH_01366	CDS	393	rutC_2	3.5.-.-	COG0251	3-aminoacrylate deaminase RutC
MKEIHBDH_01367	CDS	804	rutD	3.5.1.-		Putative carbamate hydrolase RutD
MKEIHBDH_01368	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
MKEIHBDH_01369	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
MKEIHBDH_01370	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
MKEIHBDH_01371	CDS	150				hypothetical protein
MKEIHBDH_01372	CDS	939				hypothetical protein
MKEIHBDH_01373	CDS	597		1.6.5.2		NAD(P)H dehydrogenase (quinone)
MKEIHBDH_01374	CDS	228	yccJ			putative protein YccJ
MKEIHBDH_01375	CDS	495	agp_1	3.1.3.10		Glucose-1-phosphatase
MKEIHBDH_01376	CDS	801	agp_2	3.1.3.10		Glucose-1-phosphatase
MKEIHBDH_01377	CDS	450				hypothetical protein
MKEIHBDH_01378	CDS	789		1.1.1.201		7beta-hydroxysteroid dehydrogenase
MKEIHBDH_01379	CDS	222				hypothetical protein
MKEIHBDH_01380	CDS	123				hypothetical protein
MKEIHBDH_01381	CDS	1392	puuP		COG0531	Putrescine importer PuuP
MKEIHBDH_01382	CDS	192				hypothetical protein
MKEIHBDH_01383	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MKEIHBDH_01384	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
MKEIHBDH_01385	CDS	558	puuR		COG1396	HTH-type transcriptional regulator PuuR
MKEIHBDH_01386	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MKEIHBDH_01387	CDS	1281	puuB_1	1.4.3.-	COG0665	Gamma-glutamylputrescine oxidoreductase
MKEIHBDH_01388	CDS	942	dmlR_1		COG0583	HTH-type transcriptional regulator DmlR
MKEIHBDH_01389	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
MKEIHBDH_01390	CDS	1608	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
MKEIHBDH_01391	CDS	1125	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
MKEIHBDH_01392	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
MKEIHBDH_01393	CDS	966	yeaX_2	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
MKEIHBDH_01394	CDS	189				hypothetical protein
MKEIHBDH_01395	CDS	1146	pdeG	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeG
MKEIHBDH_01396	tRNA	88				tRNA-Ser(tga)
MKEIHBDH_01397	CDS	1653	oppA_2		COG4166	Periplasmic oligopeptide-binding protein OppA
MKEIHBDH_01398	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
MKEIHBDH_01399	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
MKEIHBDH_01400	CDS	282	yccX	3.6.1.7	COG1254	Acylphosphatase
MKEIHBDH_01401	CDS	789	appY		COG2207	HTH-type transcriptional regulator AppY
MKEIHBDH_01402	CDS	555				hypothetical protein
MKEIHBDH_01403	CDS	1203	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MKEIHBDH_01404	CDS	318	hspQ		COG3785	Heat shock protein HspQ
MKEIHBDH_01405	CDS	876				hypothetical protein
MKEIHBDH_01406	CDS	3135	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
MKEIHBDH_01407	CDS	1221	prsE		COG0845	Type I secretion system membrane fusion protein PrsE
MKEIHBDH_01408	CDS	2148	apxIB			Toxin RTX-I translocation ATP-binding protein
MKEIHBDH_01409	CDS	1437				hypothetical protein
MKEIHBDH_01410	CDS	13071				hypothetical protein
MKEIHBDH_01411	CDS	414	yccU		COG1832	putative protein YccU
MKEIHBDH_01412	CDS	474	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
MKEIHBDH_01413	CDS	2055	helD	5.6.2.4	COG0210	DNA helicase IV
MKEIHBDH_01414	CDS	447	yccF		COG3304	Inner membrane protein YccF
MKEIHBDH_01415	CDS	2136	yccS		COG1289	Inner membrane protein YccS
MKEIHBDH_01416	CDS	597	sxy		COG3070	Protein Sxy
MKEIHBDH_01417	CDS	510	sulA		COG5404	Cell division inhibitor SulA
MKEIHBDH_01418	CDS	1071	ompA_2			Outer membrane protein A
MKEIHBDH_01419	CDS	453	matP		COG3120	Macrodomain Ter protein
MKEIHBDH_01420	CDS	1758	lon_1	3.4.21.53		Lon protease
MKEIHBDH_01421	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
MKEIHBDH_01422	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
MKEIHBDH_01423	CDS	1641	pqiB		COG1463	Intermembrane transport protein PqiB
MKEIHBDH_01424	CDS	1269	pqiA		COG2995	Intermembrane transport protein PqiA
MKEIHBDH_01425	CDS	1908	uup_2	3.6.1.-	COG0488	ATP-binding protein Uup
MKEIHBDH_01426	CDS	2106	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MKEIHBDH_01427	CDS	1110	ycbX		COG0633	putative protein YcbX
MKEIHBDH_01428	CDS	543	zapC			Cell division protein ZapC
MKEIHBDH_01429	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
MKEIHBDH_01430	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
MKEIHBDH_01431	CDS	963	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
MKEIHBDH_01432	CDS	546	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
MKEIHBDH_01433	CDS	537	ssuD_2	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
MKEIHBDH_01434	CDS	792	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
MKEIHBDH_01435	CDS	774	ssuB_3	7.6.2.14	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
MKEIHBDH_01436	CDS	2616	pepN	3.4.11.2	COG0308	Aminopeptidase N
MKEIHBDH_01437	CDS	1239	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
MKEIHBDH_01438	CDS	1167	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
MKEIHBDH_01439	CDS	1239	amaB_2	3.5.1.87		N-carbamoyl-L-amino acid amidohydrolase
MKEIHBDH_01440	CDS	1290	sdaC_1		COG0814	Serine transporter SdaC
MKEIHBDH_01441	CDS	1212	dpaL	4.3.1.15		Diaminopropionate ammonia-lyase
MKEIHBDH_01442	CDS	465	lrp_2		COG1522	Leucine-responsive regulatory protein
MKEIHBDH_01443	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MKEIHBDH_01444	CDS	954	yedS_1		COG3203	Outer membrane protein YedS
MKEIHBDH_01445	CDS	1209			COG3385	IS4 family transposase IS10A
MKEIHBDH_01446	CDS	156	yedS_2		COG3203	Outer membrane protein YedS
MKEIHBDH_01447	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
MKEIHBDH_01448	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MKEIHBDH_01449	CDS	636	mepK	3.4.-.-	COG3108	Peptidoglycan L,D-endopeptidase MepK
MKEIHBDH_01450	CDS	216				hypothetical protein
MKEIHBDH_01451	CDS	1734	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
MKEIHBDH_01452	CDS	4449	mukB		COG3096	Chromosome partition protein MukB
MKEIHBDH_01453	CDS	705	mukE		COG3095	Chromosome partition protein MukE
MKEIHBDH_01454	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
MKEIHBDH_01455	CDS	801	cmoM	2.1.1.-	COG2227	tRNA 5-carboxymethoxyuridine methyltransferase
MKEIHBDH_01456	CDS	780				hypothetical protein
MKEIHBDH_01457	CDS	894				hypothetical protein
MKEIHBDH_01458	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MKEIHBDH_01459	CDS	183				hypothetical protein
MKEIHBDH_01460	CDS	1230	ycaQ	3.2.2.-	COG3214	Interstrand DNA cross-link repair glycosylase
MKEIHBDH_01461	CDS	981	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MKEIHBDH_01462	CDS	1749	msbA	7.5.2.6	COG1132	ATP-dependent lipid A-core flippase
MKEIHBDH_01463	CDS	2265				hypothetical protein
MKEIHBDH_01464	CDS	288	ihfB		COG0776	Integration host factor subunit beta
MKEIHBDH_01465	CDS	1674	rpsA		COG0539	Small ribosomal subunit protein bS1
MKEIHBDH_01466	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
MKEIHBDH_01467	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MKEIHBDH_01468	CDS	1089	serC	2.6.1.52		Phosphoserine aminotransferase
MKEIHBDH_01469	CDS	693				hypothetical protein
MKEIHBDH_01470	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
MKEIHBDH_01471	CDS	858	focA		COG2116	Formate channel FocA
MKEIHBDH_01472	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
MKEIHBDH_01473	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
MKEIHBDH_01474	CDS	1149	ycaD_2		COG0477	putative MFS-type transporter YcaD
MKEIHBDH_01475	CDS	864	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
MKEIHBDH_01476	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MKEIHBDH_01477	CDS	2439	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
MKEIHBDH_01478	CDS	1293	serS	6.1.1.11		Serine--tRNA ligase
MKEIHBDH_01479	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
MKEIHBDH_01480	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MKEIHBDH_01481	CDS	4275				hypothetical protein
MKEIHBDH_01482	CDS	495	lrp_3		COG1522	Leucine-responsive regulatory protein
MKEIHBDH_01483	CDS	996	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MKEIHBDH_01484	CDS	1767	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
MKEIHBDH_01485	CDS	1722	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
MKEIHBDH_01486	CDS	702	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
MKEIHBDH_01487	CDS	219	infA		COG0361	Translation initiation factor IF-1
MKEIHBDH_01488	CDS	2280	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MKEIHBDH_01489	CDS	318	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
MKEIHBDH_01490	CDS	222	cspD		COG1278	Cold shock-like protein CspD
MKEIHBDH_01491	CDS	1941	macB	7.6.2.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MKEIHBDH_01492	CDS	1116	macA		COG0845	Macrolide export protein MacA
MKEIHBDH_01493	CDS	1659				hypothetical protein
MKEIHBDH_01494	CDS	696	aqpZ_1		COG0580	Aquaporin Z
MKEIHBDH_01495	CDS	900	lysO		COG2431	Lysine exporter LysO
MKEIHBDH_01496	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
MKEIHBDH_01497	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
MKEIHBDH_01498	CDS	435				hypothetical protein
MKEIHBDH_01499	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
MKEIHBDH_01500	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
MKEIHBDH_01501	CDS	1443				hypothetical protein
MKEIHBDH_01502	CDS	1014		1.1.1.51		3-beta-hydroxysteroid dehydrogenase
MKEIHBDH_01503	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
MKEIHBDH_01504	CDS	1140				hypothetical protein
MKEIHBDH_01505	CDS	165				hypothetical protein
MKEIHBDH_01506	CDS	516	ybjP			putative lipoprotein YbjP
MKEIHBDH_01507	CDS	729	artP	7.4.2.1	COG1126	Arginine transport ATP-binding protein ArtP
MKEIHBDH_01508	CDS	753	artI		COG0834	Putative ABC transporter arginine-binding protein 2
MKEIHBDH_01509	CDS	717	artQ_2		COG4215	Arginine ABC transporter permease protein ArtQ
MKEIHBDH_01510	CDS	669	artM		COG4160	Arginine ABC transporter permease protein ArtM
MKEIHBDH_01511	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
MKEIHBDH_01512	CDS	1473	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
MKEIHBDH_01513	CDS	717	walR		COG0745	Transcriptional regulatory protein WalR
MKEIHBDH_01514	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
MKEIHBDH_01515	CDS	489	ybjO			Inner membrane protein YbjO
MKEIHBDH_01516	CDS	846	potI		COG1177	Putrescine transport system permease protein PotI
MKEIHBDH_01517	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
MKEIHBDH_01518	CDS	1167	potG	7.6.2.16	COG3842	Putrescine transport ATP-binding protein PotG
MKEIHBDH_01519	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein PotF
MKEIHBDH_01520	CDS	480	ybjN			putative protein YbjN
MKEIHBDH_01521	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein bS6--L-glutamate ligase
MKEIHBDH_01522	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
MKEIHBDH_01523	CDS	288				hypothetical protein
MKEIHBDH_01524	CDS	264	grxA		COG0695	Glutaredoxin 1
MKEIHBDH_01525	CDS	384	ybjM			Inner membrane protein YbjM
MKEIHBDH_01526	CDS	1686	aspT_1			Aspartate/alanine antiporter
MKEIHBDH_01527	CDS	219				hypothetical protein
MKEIHBDH_01528	CDS	1101				hypothetical protein
MKEIHBDH_01529	CDS	486				hypothetical protein
MKEIHBDH_01530	CDS	3078				hypothetical protein
MKEIHBDH_01531	CDS	303				hypothetical protein
MKEIHBDH_01532	CDS	516				hypothetical protein
MKEIHBDH_01533	CDS	1173	gpFI			Putative prophage major tail sheath protein
MKEIHBDH_01534	CDS	477				hypothetical protein
MKEIHBDH_01535	CDS	1422				hypothetical protein
MKEIHBDH_01536	CDS	606				hypothetical protein
MKEIHBDH_01537	CDS	909				hypothetical protein
MKEIHBDH_01538	CDS	360				hypothetical protein
MKEIHBDH_01539	CDS	579				hypothetical protein
MKEIHBDH_01540	CDS	447				hypothetical protein
MKEIHBDH_01541	CDS	432				hypothetical protein
MKEIHBDH_01542	CDS	429				hypothetical protein
MKEIHBDH_01543	CDS	378				hypothetical protein
MKEIHBDH_01544	CDS	513				hypothetical protein
MKEIHBDH_01545	CDS	216				hypothetical protein
MKEIHBDH_01546	CDS	204				hypothetical protein
MKEIHBDH_01547	CDS	465				hypothetical protein
MKEIHBDH_01548	CDS	651				hypothetical protein
MKEIHBDH_01549	CDS	1059				hypothetical protein
MKEIHBDH_01550	CDS	834				hypothetical protein
MKEIHBDH_01551	CDS	1767				hypothetical protein
MKEIHBDH_01552	CDS	1026				hypothetical protein
MKEIHBDH_01553	CDS	930	ret	2.7.7.49		Retron Vc95 reverse transcriptase
MKEIHBDH_01554	CDS	1053				hypothetical protein
MKEIHBDH_01555	CDS	678				hypothetical protein
MKEIHBDH_01556	CDS	234				hypothetical protein
MKEIHBDH_01557	CDS	189				hypothetical protein
MKEIHBDH_01558	CDS	2415				hypothetical protein
MKEIHBDH_01559	CDS	858	dam_1	2.1.1.72	COG0338	DNA adenine methylase
MKEIHBDH_01560	CDS	228	ybiI_1		COG1734	putative protein YbiI
MKEIHBDH_01561	CDS	234				hypothetical protein
MKEIHBDH_01562	CDS	342				hypothetical protein
MKEIHBDH_01563	CDS	225				hypothetical protein
MKEIHBDH_01564	CDS	510				hypothetical protein
MKEIHBDH_01565	CDS	222				hypothetical protein
MKEIHBDH_01566	CDS	843				hypothetical protein
MKEIHBDH_01567	CDS	1050				hypothetical protein
MKEIHBDH_01568	CDS	606				hypothetical protein
MKEIHBDH_01569	CDS	1053	xerC_1			Tyrosine recombinase XerC
MKEIHBDH_01570	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
MKEIHBDH_01571	CDS	1203	ybjJ		COG0738	Inner membrane protein YbjJ
MKEIHBDH_01572	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
MKEIHBDH_01573	CDS	1233	mdfA		COG2814	Multidrug transporter MdfA
MKEIHBDH_01574	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
MKEIHBDH_01575	CDS	759	deoR		COG1349	Deoxyribose operon repressor
MKEIHBDH_01576	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MKEIHBDH_01577	CDS	627	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
MKEIHBDH_01578	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MKEIHBDH_01579	CDS	384				hypothetical protein
MKEIHBDH_01580	CDS	1242	rafB_1			Raffinose permease
MKEIHBDH_01581	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
MKEIHBDH_01582	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
MKEIHBDH_01583	CDS	921	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
MKEIHBDH_01584	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
MKEIHBDH_01585	CDS	1860	gsiA_2	7.4.2.10	COG4172	Glutathione import ATP-binding protein GsiA
MKEIHBDH_01586	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
