locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJHHOHPP_00930	CDS	1416	cysG_1		COG0007	Siroheme synthase
PJHHOHPP_00931	CDS	1047				hypothetical protein
PJHHOHPP_00932	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine 5'-phosphosulfate reductase
PJHHOHPP_00933	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
PJHHOHPP_00934	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
PJHHOHPP_00935	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
PJHHOHPP_00936	CDS	672	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
PJHHOHPP_00937	CDS	1110				hypothetical protein
PJHHOHPP_00938	CDS	1299	eno	4.2.1.11		Enolase
PJHHOHPP_00939	CDS	1638	pyrG_1	6.3.4.2	COG0504	CTP synthase
PJHHOHPP_00940	CDS	792	mazG	3.6.1.8	COG3956	Nucleoside triphosphate pyrophosphohydrolase
PJHHOHPP_00941	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
PJHHOHPP_00942	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
PJHHOHPP_00943	CDS	2751	barA	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
PJHHOHPP_00944	CDS	1140	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
PJHHOHPP_00945	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
PJHHOHPP_00946	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
PJHHOHPP_00947	CDS	1353	gudP_1		COG2271	putative galactarate/D-glucarate transporter GudP
PJHHOHPP_00948	CDS	444	yqcA		COG0716	Flavodoxin YqcA
PJHHOHPP_00949	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
PJHHOHPP_00950	CDS	330	yqcC		COG3098	putative protein YqcC
PJHHOHPP_00951	CDS	546	syd			Protein Syd
PJHHOHPP_00952	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
PJHHOHPP_00953	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
PJHHOHPP_00954	CDS	1290	sdaC_1		COG0814	Serine transporter SdaC
PJHHOHPP_00955	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
PJHHOHPP_00956	CDS	942	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
PJHHOHPP_00957	CDS	1224	dszC	1.14.14.21		Dibenzothiophene monooxygenase
PJHHOHPP_00958	CDS	1422	ygcS		COG0477	Inner membrane metabolite transport protein YgcS
PJHHOHPP_00959	CDS	879				hypothetical protein
PJHHOHPP_00960	CDS	699	metI_1		COG2011	D-methionine transport system permease protein MetI
PJHHOHPP_00961	CDS	1023	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
PJHHOHPP_00962	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
PJHHOHPP_00963	CDS	1398				hypothetical protein
PJHHOHPP_00964	CDS	1173	msuD_1	1.14.14.5		Methanesulfonate monooxygenase
PJHHOHPP_00965	CDS	1944	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
PJHHOHPP_00966	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
PJHHOHPP_00967	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
PJHHOHPP_00968	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
PJHHOHPP_00969	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
PJHHOHPP_00970	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
PJHHOHPP_00971	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
PJHHOHPP_00972	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
PJHHOHPP_00973	CDS	711	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
PJHHOHPP_00974	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
PJHHOHPP_00975	CDS	396				hypothetical protein
PJHHOHPP_00976	CDS	825	gcvA_2		COG0583	Glycine cleavage system transcriptional activator
PJHHOHPP_00977	CDS	231	ygdR_1			putative lipoprotein YgdR
PJHHOHPP_00978	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
PJHHOHPP_00979	CDS	432	csdE		COG2166	Sulfur acceptor protein CsdE
PJHHOHPP_00980	CDS	822	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
PJHHOHPP_00981	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
PJHHOHPP_00982	tRNA	77				tRNA-Met(cat)
PJHHOHPP_00983	tRNA	77				tRNA-Met(cat)
PJHHOHPP_00984	tRNA	77				tRNA-Met(cat)
PJHHOHPP_00985	CDS	1056	cobT_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
PJHHOHPP_00986	CDS	546	cobU	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobU
PJHHOHPP_00987	CDS	1524	cobQ			Cobyric acid synthase
PJHHOHPP_00988	CDS	825	cbiO	7.-.-.-		Cobalt import ATP-binding protein CbiO
PJHHOHPP_00989	CDS	678	cbiQ			Cobalt transport protein CbiQ
PJHHOHPP_00990	CDS	282	cbiN			Cobalt transport protein CbiN
PJHHOHPP_00991	CDS	738	cbiM			Cobalt transport protein CbiM
PJHHOHPP_00992	CDS	711	cbiL	2.1.1.151		Cobalt-precorrin-2 C(20)-methyltransferase
PJHHOHPP_00993	CDS	795	cbiK	4.99.1.3		Sirohydrochlorin cobaltochelatase
PJHHOHPP_00994	CDS	786	cbiJ	1.3.1.106		Cobalt-precorrin-6A reductase
PJHHOHPP_00995	CDS	726	cbiH	2.1.1.-		putative cobalt-factor III C(17)-methyltransferase
PJHHOHPP_00996	CDS	1056	cbiG	3.7.1.12		Cobalt-precorrin-5A hydrolase
PJHHOHPP_00997	CDS	774	cbiF	2.1.1.271		Cobalt-precorrin-4 C(11)-methyltransferase
PJHHOHPP_00998	CDS	570	cbiT	2.1.1.196		Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
PJHHOHPP_00999	CDS	606	cbiE	2.1.1.289		Cobalt-precorrin-7 C(5)-methyltransferase
PJHHOHPP_01000	CDS	1140	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
PJHHOHPP_01001	CDS	636	cbiC	5.4.99.60		Cobalt-precorrin-8 methylmutase
PJHHOHPP_01002	CDS	960	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
PJHHOHPP_01003	CDS	1377	cbiA	6.3.5.11		Cobyrinate a,c-diamide synthase
PJHHOHPP_01004	CDS	912	pocR			Regulatory protein PocR
PJHHOHPP_01005	CDS	810	pduF			Propanediol uptake facilitator PduF
PJHHOHPP_01006	CDS	285	pduA			Bacterial microcompartment shell protein PduA
PJHHOHPP_01007	CDS	813	pduB			Bacterial microcompartment shell protein PduB
PJHHOHPP_01008	CDS	1665	pduC	4.2.1.28		Propanediol dehydratase large subunit
PJHHOHPP_01009	CDS	690	pduD_1	4.2.1.28		Propanediol dehydratase medium subunit
PJHHOHPP_01010	CDS	525	pduE_1	4.2.1.28		Propanediol dehydratase small subunit
PJHHOHPP_01011	CDS	1833	pduG			Propanediol dehydratase-reactivating factor large subunit
PJHHOHPP_01012	CDS	351	pduH			Propanediol dehydratase-reactivating factor small subunit
PJHHOHPP_01013	CDS	276	pduJ			Bacterial microcompartment shell protein PduJ
PJHHOHPP_01014	CDS	447	pduK			Bacterial microcompartment shell protein PduK
PJHHOHPP_01015	CDS	633	pduL	2.3.1.222		Phosphate propanoyltransferase
PJHHOHPP_01016	CDS	492	pduM			Bacterial microcompartment assembly protein PduM
PJHHOHPP_01017	CDS	276	pduN			Bacterial microcompartment shell vertex protein PduN
PJHHOHPP_01018	CDS	1017	pduO_1	2.5.1.-		Corrinoid adenosyltransferase PduO
PJHHOHPP_01019	CDS	1389	pduP	1.2.1.87		Propanal dehydrogenase (CoA-propanoylating)
PJHHOHPP_01020	CDS	1113	pduQ	1.1.-.-		1-propanol dehydrogenase PduQ
PJHHOHPP_01021	CDS	1353	pduS			Cobalamin reductase PduS
PJHHOHPP_01022	CDS	555	pduT			Bacterial microcompartment shell protein PduT
PJHHOHPP_01023	CDS	351	pduU			Bacterial microcompartment shell protein PduU
PJHHOHPP_01024	CDS	441	pduV			Propanediol utilization protein PduV
PJHHOHPP_01025	CDS	1215	pduW	2.7.2.15		Propionate kinase
PJHHOHPP_01026	CDS	903	pduX	2.7.1.177		L-threonine kinase
PJHHOHPP_01027	CDS	1077	cobD_2	4.1.1.81		Threonine-phosphate decarboxylase
PJHHOHPP_01028	CDS	1254	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
PJHHOHPP_01029	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
PJHHOHPP_01030	CDS	321				hypothetical protein
PJHHOHPP_01031	CDS	294	recD_1	5.6.2.3	COG0507	RecBCD enzyme subunit RecD
PJHHOHPP_01032	CDS	1296	recD_2	5.6.2.3	COG0507	RecBCD enzyme subunit RecD
PJHHOHPP_01033	CDS	285				hypothetical protein
PJHHOHPP_01034	CDS	3483	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
PJHHOHPP_01035	CDS	2886	ptrA	3.4.24.55	COG1025	Protease 3
PJHHOHPP_01036	CDS	3378	recC		COG1330	RecBCD enzyme subunit RecC
PJHHOHPP_01037	CDS	324				hypothetical protein
PJHHOHPP_01038	CDS	408				hypothetical protein
PJHHOHPP_01039	CDS	558				hypothetical protein
PJHHOHPP_01040	CDS	552				hypothetical protein
PJHHOHPP_01041	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
PJHHOHPP_01042	CDS	876	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PJHHOHPP_01043	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
PJHHOHPP_01044	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
PJHHOHPP_01045	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
PJHHOHPP_01046	CDS	714				hypothetical protein
PJHHOHPP_01047	CDS	219	ygdR_2			putative lipoprotein YgdR
PJHHOHPP_01048	CDS	1041	tas		COG0667	Protein tas
PJHHOHPP_01049	CDS	1194	lplT		COG0477	Lysophospholipid transporter LplT
PJHHOHPP_01050	CDS	2160	aas		COG0204	Bifunctional protein Aas
PJHHOHPP_01051	CDS	1017	galR_2		COG1609	HTH-type transcriptional regulator GalR
PJHHOHPP_01052	CDS	480				hypothetical protein
PJHHOHPP_01053	CDS	774	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
PJHHOHPP_01054	CDS	1428	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PJHHOHPP_01055	CDS	1338	licC_3		COG1455	Lichenan permease IIC component
PJHHOHPP_01056	CDS	1011	ascG_2		COG1609	HTH-type transcriptional regulator AscG
PJHHOHPP_01057	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
PJHHOHPP_01058	CDS	927	dgcR			HTH-type transcriptional regulator DgcR
PJHHOHPP_01059	CDS	714	ygeA	5.1.1.13	COG1794	L-aspartate/glutamate-specific racemase
PJHHOHPP_01060	CDS	327				hypothetical protein
PJHHOHPP_01061	CDS	891	lacF			Lactose transport system permease protein LacF
PJHHOHPP_01062	CDS	903	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
PJHHOHPP_01063	CDS	1128	smoE_1	7.5.2.-	COG3842	Sulfoquinovosyl glycerol transport ATP-binding protein SmoE
PJHHOHPP_01064	CDS	1287	yesO		COG1653	Putative ABC transporter substrate-binding protein YesO
PJHHOHPP_01065	CDS	1344				hypothetical protein
PJHHOHPP_01066	CDS	1437	sacA	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
PJHHOHPP_01067	CDS	1242	cscB			Sucrose permease
PJHHOHPP_01068	CDS	996	cytR_1		COG1609	HTH-type transcriptional repressor CytR
PJHHOHPP_01069	CDS	1422	araE		COG2814	Arabinose-proton symporter
PJHHOHPP_01070	CDS	267	kduD_1	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PJHHOHPP_01071	CDS	495	kduD_2	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PJHHOHPP_01072	CDS	1176	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
PJHHOHPP_01073	CDS	696	kdgM		COG1452	Oligogalacturonate-specific porin KdgM
PJHHOHPP_01074	CDS	1179	atoB_1	2.3.1.9		Acetyl-CoA acetyltransferase
PJHHOHPP_01075	CDS	870	aceR			HTH-type transcriptional regulator AceR
PJHHOHPP_01076	CDS	462	aceI			Short-chain diamines transporter
PJHHOHPP_01077	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
PJHHOHPP_01078	CDS	879	pdxI	1.1.1.65	COG0667	Pyridoxine 4-dehydrogenase
PJHHOHPP_01079	CDS	705	ycgR			Flagellar brake protein YcgR
PJHHOHPP_01080	CDS	573				hypothetical protein
PJHHOHPP_01081	CDS	717	pdeH_1	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeH
PJHHOHPP_01082	CDS	636				hypothetical protein
PJHHOHPP_01083	CDS	996	mrkD			Fimbria adhesin protein
PJHHOHPP_01084	CDS	2487	htrE_1		COG3188	Outer membrane usher protein HtrE
PJHHOHPP_01085	CDS	702	yadV_1		COG3121	putative fimbrial chaperone YadV
PJHHOHPP_01086	CDS	609				hypothetical protein
PJHHOHPP_01087	CDS	210				hypothetical protein
PJHHOHPP_01088	CDS	897				hypothetical protein
PJHHOHPP_01089	CDS	507	pecS		COG1846	HTH-type transcriptional regulator PecS
PJHHOHPP_01090	CDS	957				hypothetical protein
PJHHOHPP_01091	CDS	606				ISKra4 family transposase ISCep1
PJHHOHPP_01092	CDS	609				ISKra4 family transposase ISCep1
PJHHOHPP_01093	CDS	549	fim_1			Fimbrial subunit type 1
PJHHOHPP_01094	CDS	537	fimI_1		COG3539	Fimbrin-like protein FimI
PJHHOHPP_01095	CDS	705	fimC_1		COG3121	Chaperone protein FimC
PJHHOHPP_01096	CDS	2613	sfaF_1			S/F1C fimbrial biogenesis usher protein SfaF/FocD
PJHHOHPP_01097	CDS	528	fimF_1		COG3539	Protein FimF
PJHHOHPP_01098	CDS	501	fimG_1		COG3539	Protein FimG
PJHHOHPP_01099	CDS	909	fimH_1		COG3539	Type 1 fimbrin D-mannose specific adhesin
PJHHOHPP_01100	CDS	1413				hypothetical protein
PJHHOHPP_01101	CDS	273	yjdJ		COG2388	putative protein YjdJ
PJHHOHPP_01102	CDS	231				hypothetical protein
PJHHOHPP_01103	CDS	273				hypothetical protein
PJHHOHPP_01104	CDS	1026	mdtN		COG1566	Multidrug resistance protein MdtN
PJHHOHPP_01105	CDS	1938	mdtO		COG1289	Multidrug resistance protein MdtO
PJHHOHPP_01106	CDS	1449	cusC_1		COG1538	Cation efflux system protein CusC
PJHHOHPP_01107	CDS	300				hypothetical protein
PJHHOHPP_01108	CDS	1554				Peptide transporter YePEPT
PJHHOHPP_01109	CDS	423	arsC	1.20.4.1	COG1393	Arsenate reductase
PJHHOHPP_01110	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
PJHHOHPP_01111	CDS	330				hypothetical protein
PJHHOHPP_01112	CDS	294				hypothetical protein
PJHHOHPP_01113	CDS	573				hypothetical protein
PJHHOHPP_01114	CDS	276				hypothetical protein
PJHHOHPP_01115	CDS	900	pgrR_1		COG0583	HTH-type transcriptional regulator PgrR
PJHHOHPP_01116	CDS	309				hypothetical protein
PJHHOHPP_01117	CDS	558	kefF_1	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
PJHHOHPP_01118	CDS	1020	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
PJHHOHPP_01119	CDS	804				hypothetical protein
PJHHOHPP_01120	CDS	930	nodD2		COG0583	Nodulation protein D 2
PJHHOHPP_01121	CDS	1389	ribZ_1		COG2814	Riboflavin transporter RibZ
PJHHOHPP_01122	tRNA	74				tRNA-Gly(ccc)
PJHHOHPP_01123	CDS	714	nlpD_2		COG1388	Murein hydrolase activator NlpD
PJHHOHPP_01124	CDS	900	catM		COG0583	HTH-type transcriptional regulator CatM
PJHHOHPP_01125	CDS	1494	lpdC_1	4.1.1.59	COG0043	Gallate decarboxylase
PJHHOHPP_01126	CDS	579	ubiX_2	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
PJHHOHPP_01127	CDS	717	ydfK_1		COG1811	putative membrane protein YdfK
PJHHOHPP_01128	CDS	555	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
PJHHOHPP_01129	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
PJHHOHPP_01130	CDS	963	prfB		COG1186	Peptide chain release factor RF2
PJHHOHPP_01131	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
PJHHOHPP_01132	CDS	714	dsbC			Thiol:disulfide interchange protein DsbC
PJHHOHPP_01133	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
PJHHOHPP_01134	CDS	522	fldB		COG0716	Flavodoxin 2
PJHHOHPP_01135	CDS	411	ygfX			Inner membrane protein YgfX
PJHHOHPP_01136	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
PJHHOHPP_01137	CDS	984	ygfZ		COG0354	tRNA-modifying protein YgfZ
PJHHOHPP_01138	CDS	660				hypothetical protein
PJHHOHPP_01139	CDS	312	yqfB	3.5.1.135	COG3097	N(4)-acetylcytidine amidohydrolase
PJHHOHPP_01140	CDS	729	glvR		COG1737	HTH-type transcriptional regulator GlvR
PJHHOHPP_01141	CDS	1434	bglA_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
PJHHOHPP_01142	CDS	360				hypothetical protein
PJHHOHPP_01143	CDS	2010	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
PJHHOHPP_01144	CDS	612				hypothetical protein
PJHHOHPP_01145	CDS	504	resA			Thiol-disulfide oxidoreductase ResA
PJHHOHPP_01146	CDS	744	ygfF	1.-.-.-	COG1028	putative oxidoreductase YgfF
PJHHOHPP_01147	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
PJHHOHPP_01148	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
PJHHOHPP_01149	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
PJHHOHPP_01150	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
PJHHOHPP_01151	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
PJHHOHPP_01152	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
PJHHOHPP_01153	CDS	585				hypothetical protein
PJHHOHPP_01154	CDS	330	zapA		COG3027	Cell division protein ZapA
PJHHOHPP_01155	CDS	597	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
PJHHOHPP_01156	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
PJHHOHPP_01157	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PJHHOHPP_01158	CDS	894	argP_2		COG0583	HTH-type transcriptional regulator ArgP
PJHHOHPP_01159	CDS	768				26 kDa periplasmic immunogenic protein
PJHHOHPP_01160	CDS	636	argO		COG1279	Arginine exporter protein ArgO
PJHHOHPP_01161	CDS	858	mscS		COG0668	Small-conductance mechanosensitive channel
PJHHOHPP_01162	CDS	1080	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
PJHHOHPP_01163	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
PJHHOHPP_01164	CDS	1029	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
PJHHOHPP_01165	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
PJHHOHPP_01166	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
PJHHOHPP_01167	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
PJHHOHPP_01168	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
PJHHOHPP_01169	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
PJHHOHPP_01170	CDS	1395	galP		COG2814	Galactose-proton symporter
PJHHOHPP_01171	CDS	459	sprT			Protein SprT
PJHHOHPP_01172	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
PJHHOHPP_01173	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
PJHHOHPP_01174	CDS	951	gshB	6.3.2.3		Glutathione synthetase
PJHHOHPP_01175	CDS	564				hypothetical protein
PJHHOHPP_01176	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
PJHHOHPP_01177	CDS	654	csgD		COG2197	CsgBAC operon transcriptional regulatory protein
PJHHOHPP_01178	CDS	981	yggR		COG2805	putative protein YggR
PJHHOHPP_01179	CDS	702	yggS		COG0325	Pyridoxal phosphate homeostasis protein
PJHHOHPP_01180	CDS	567				hypothetical protein
PJHHOHPP_01181	CDS	291				hypothetical protein
PJHHOHPP_01182	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
PJHHOHPP_01183	CDS	1137	hemW		COG0635	Heme chaperone HemW
PJHHOHPP_01184	CDS	648				hypothetical protein
PJHHOHPP_01185	CDS	327			COG3171	putative protein
PJHHOHPP_01186	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
PJHHOHPP_01187	CDS	1059	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
PJHHOHPP_01188	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
PJHHOHPP_01189	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
PJHHOHPP_01190	CDS	1254	nupG		COG2211	Nucleoside permease NupG
PJHHOHPP_01191	CDS	2139	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
PJHHOHPP_01192	CDS	714	ydfK_2		COG1811	putative membrane protein YdfK
PJHHOHPP_01193	tRNA	76				tRNA-Phe(gaa)
PJHHOHPP_01194	CDS	1377	cds1_1	4.4.1.1		L-cysteine desulfhydrase Cds1
PJHHOHPP_01195	CDS	1149	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase
PJHHOHPP_01196	CDS	912				HTH-type transcriptional regulator
PJHHOHPP_01197	CDS	603				hypothetical protein
PJHHOHPP_01198	CDS	345				hypothetical protein
PJHHOHPP_01199	CDS	189				hypothetical protein
PJHHOHPP_01200	CDS	90				hypothetical protein
PJHHOHPP_01201	CDS	1182	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
PJHHOHPP_01202	CDS	1866	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
PJHHOHPP_01203	CDS	561				hypothetical protein
PJHHOHPP_01204	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
PJHHOHPP_01205	CDS	288				hypothetical protein
PJHHOHPP_01206	CDS	888				hypothetical protein
PJHHOHPP_01207	CDS	495				hypothetical protein
PJHHOHPP_01208	CDS	1524		3.2.1.-	COG3507	Beta-xylosidase
PJHHOHPP_01209	CDS	1419	yicJ_1		COG2211	Inner membrane symporter YicJ
PJHHOHPP_01210	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
PJHHOHPP_01211	CDS	732	exbB		COG0811	Biopolymer transport protein ExbB
PJHHOHPP_01212	CDS	1188	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
PJHHOHPP_01213	CDS	660	yghB		COG0586	Inner membrane protein YghB
PJHHOHPP_01214	CDS	900	yqhC_1		COG2207	HTH-type transcriptional regulator YqhC
PJHHOHPP_01215	CDS	1164	yqhD	1.1.1.2	COG1979	NADPH-dependent aldehyde reductase YqhD
PJHHOHPP_01216	CDS	828	dkgA	1.1.1.-	COG0656	Methylglyoxal reductase DkgA
PJHHOHPP_01217	CDS	528				hypothetical protein
PJHHOHPP_01218	CDS	2091				hypothetical protein
PJHHOHPP_01219	CDS	1413	ftsP		COG2132	Cell division protein FtsP
PJHHOHPP_01220	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
PJHHOHPP_01221	CDS	2259	parC			DNA topoisomerase IV subunit A ParC
PJHHOHPP_01222	CDS	870				putative HTH-type transcriptional regulator
PJHHOHPP_01223	CDS	396	ygiW_1		COG3111	Protein YgiW
PJHHOHPP_01224	CDS	660	qseB		COG0745	Transcriptional regulatory protein QseB
PJHHOHPP_01225	CDS	1344	qseC	2.7.13.3	COG0642	Sensor protein QseC
PJHHOHPP_01226	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
PJHHOHPP_01227	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
PJHHOHPP_01228	CDS	1896	parE			DNA topoisomerase IV subunit B ParE
PJHHOHPP_01229	CDS	576				hypothetical protein
PJHHOHPP_01230	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PJHHOHPP_01231	CDS	423				hypothetical protein
PJHHOHPP_01232	CDS	633	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
PJHHOHPP_01233	CDS	1470	tolC			Outer membrane protein TolC
PJHHOHPP_01234	CDS	672				hypothetical protein
PJHHOHPP_01235	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
PJHHOHPP_01236	CDS	792	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
PJHHOHPP_01237	CDS	771	zupT		COG0428	Zinc transporter ZupT
PJHHOHPP_01238	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
PJHHOHPP_01239	CDS	273	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
PJHHOHPP_01240	CDS	198	glgS_1			Surface composition regulator
PJHHOHPP_01241	CDS	1434	hldE		COG0615	Bifunctional protein HldE
PJHHOHPP_01242	CDS	2838	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
PJHHOHPP_01243	CDS	1299	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
PJHHOHPP_01244	CDS	621				hypothetical protein
PJHHOHPP_01245	CDS	1242	cca		COG0617	Multifunctional CCA protein
PJHHOHPP_01246	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
PJHHOHPP_01247	CDS	384	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
PJHHOHPP_01248	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
PJHHOHPP_01249	CDS	825	ureD			Urease accessory protein UreD
PJHHOHPP_01250	CDS	303	ureA	3.5.1.5		Urease subunit gamma
