locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCAPKKMB_00684	CDS	393	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
PCAPKKMB_00685	CDS	1488	opuE		COG0591	Osmoregulated proline transporter OpuE
PCAPKKMB_00686	CDS	873	dgoK_1	2.7.1.58	COG3734	2-dehydro-3-deoxygalactonokinase
PCAPKKMB_00687	CDS	600	dgoA_1	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
PCAPKKMB_00688	CDS	864	hexR_3		COG1737	HTH-type transcriptional regulator HexR
PCAPKKMB_00689	CDS	534	rimI_1	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
PCAPKKMB_00690	CDS	831	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
PCAPKKMB_00691	CDS	2766	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
PCAPKKMB_00692	CDS	423				hypothetical protein
PCAPKKMB_00693	CDS	471	sorB_2	2.7.1.206		PTS system sorbose-specific EIIB component
PCAPKKMB_00694	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
PCAPKKMB_00695	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
PCAPKKMB_00696	CDS	1062	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PCAPKKMB_00697	CDS	1011	frlB_1	3.5.-.-	COG2222	Fructosamine deglycase FrlB
PCAPKKMB_00698	CDS	939				ISNCY family transposase ISRor2
PCAPKKMB_00699	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
PCAPKKMB_00700	CDS	492				hypothetical protein
PCAPKKMB_00701	CDS	744	dnaC_1	3.6.4.-	COG1484	Replicative helicase loader DnaC
PCAPKKMB_00702	CDS	540	dnaT			Replication restart protein DnaT
PCAPKKMB_00703	CDS	474	yjjB		COG3610	putative succinate transporter subunit YjjB
PCAPKKMB_00704	CDS	777	yjjP		COG2966	putative succinate transporter subunit YjjP
PCAPKKMB_00705	CDS	1185	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
PCAPKKMB_00706	CDS	882	rhaR_3			HTH-type transcriptional activator RhaR
PCAPKKMB_00707	CDS	723	yjjQ		COG2197	Putative transcription factor YjjQ
PCAPKKMB_00708	CDS	675	bglJ		COG2197	Transcriptional activator protein BglJ
PCAPKKMB_00709	CDS	459	proS_1	6.1.1.15		Proline--tRNA ligase
PCAPKKMB_00710	CDS	1344	licC_2		COG1455	Lichenan permease IIC component
PCAPKKMB_00711	CDS	789	fhuF		COG4114	Ferric siderophore reductase
PCAPKKMB_00712	CDS	1047				hypothetical protein
PCAPKKMB_00713	CDS	354				hypothetical protein
PCAPKKMB_00714	tRNA	87				tRNA-Leu(cag)
PCAPKKMB_00715	tRNA	87				tRNA-Leu(cag)
PCAPKKMB_00716	tRNA	86				tRNA-Leu(cag)
PCAPKKMB_00717	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
PCAPKKMB_00718	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
PCAPKKMB_00719	CDS	447	rimI_3	2.3.1.266	COG0456	[Ribosomal protein bS18]-alanine N-acetyltransferase
PCAPKKMB_00720	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
PCAPKKMB_00721	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
PCAPKKMB_00722	CDS	621	osmY		COG2823	Osmotically-inducible protein Y
PCAPKKMB_00723	CDS	162				hypothetical protein
PCAPKKMB_00724	CDS	1074				hypothetical protein
PCAPKKMB_00725	CDS	795	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
PCAPKKMB_00726	CDS	1278	nupX		COG1972	Putative nucleoside permease NupX
PCAPKKMB_00727	CDS	780	deoC_1	4.1.2.4		Deoxyribose-phosphate aldolase
PCAPKKMB_00728	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
PCAPKKMB_00729	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
PCAPKKMB_00730	CDS	720	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
PCAPKKMB_00731	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
PCAPKKMB_00732	CDS	648	ytjB		COG3726	putative inner membrane protein Smp
PCAPKKMB_00733	CDS	972	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
PCAPKKMB_00734	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
PCAPKKMB_00735	CDS	1233	nadR			Trifunctional NAD biosynthesis/regulator protein NadR
PCAPKKMB_00736	CDS	1668	ettA_2	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
PCAPKKMB_00737	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
PCAPKKMB_00738	CDS	330	trpR		COG2973	Trp operon repressor
PCAPKKMB_00739	CDS	516	yjjX	3.6.1.73	COG1986	Inosine/xanthosine triphosphatase
PCAPKKMB_00740	CDS	648	cobC_1	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
PCAPKKMB_00741	CDS	870	rob_1			Transcriptional regulator Rob
PCAPKKMB_00742	CDS	474				hypothetical protein
PCAPKKMB_00743	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
PCAPKKMB_00744	CDS	1425	creC	2.7.13.3	COG2205	Sensor protein CreC
PCAPKKMB_00745	CDS	1359	creD		COG4452	Inner membrane protein CreD
PCAPKKMB_00746	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
PCAPKKMB_00747	CDS	687	trmL_1	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
PCAPKKMB_00748	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
PCAPKKMB_00749	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
PCAPKKMB_00750	CDS	1281	thrC	4.2.3.1	COG0498	Threonine synthase
PCAPKKMB_00751	CDS	378				hypothetical protein
PCAPKKMB_00752	CDS	774	yaaA		COG3022	DNA-binding and peroxide stress resistance protein YaaA
PCAPKKMB_00753	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
PCAPKKMB_00754	CDS	954	talB_1	2.2.1.2	COG0176	Transaldolase B
PCAPKKMB_00755	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
PCAPKKMB_00756	CDS	1305	proP_2		COG0477	Proline/betaine transporter
PCAPKKMB_00757	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
PCAPKKMB_00758	CDS	750				hypothetical protein
PCAPKKMB_00759	CDS	405				hypothetical protein
PCAPKKMB_00760	CDS	546	dnaK_1		COG0443	Chaperone protein DnaK
PCAPKKMB_00761	CDS	1365	dnaK_2		COG0443	Chaperone protein DnaK
PCAPKKMB_00762	CDS	1134	dnaJ_1		COG0484	Chaperone protein DnaJ
PCAPKKMB_00763	CDS	1224	nhaA			Na(+)/H(+) antiporter NhaA
PCAPKKMB_00764	CDS	897	nhaR		COG0583	Transcriptional activator protein NhaR
PCAPKKMB_00765	CDS	210				hypothetical protein
PCAPKKMB_00766	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
PCAPKKMB_00767	CDS	2853	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
PCAPKKMB_00768	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
PCAPKKMB_00769	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
PCAPKKMB_00770	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PCAPKKMB_00771	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
PCAPKKMB_00772	CDS	366	yhaI		COG3152	Inner membrane protein YhaI
PCAPKKMB_00773	CDS	930	dmlR_1		COG0583	HTH-type transcriptional regulator DmlR
PCAPKKMB_00774	CDS	630				hypothetical protein
PCAPKKMB_00775	CDS	705	citB_1			Transcriptional regulatory protein CitB
PCAPKKMB_00776	CDS	1716	citA_1	2.7.13.3		Sensor histidine kinase CitA
PCAPKKMB_00777	CDS	1302	oadB_1	7.2.4.2		Oxaloacetate decarboxylase beta chain
PCAPKKMB_00778	CDS	1767	oadA_1	7.2.4.2		Oxaloacetate decarboxylase alpha chain
PCAPKKMB_00779	CDS	252	oadG_1	7.2.4.2		Oxaloacetate decarboxylase gamma chain
PCAPKKMB_00780	CDS	1341	citS			Citrate/sodium symporter
PCAPKKMB_00781	CDS	921	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
PCAPKKMB_00782	CDS	294	citD			Citrate lyase acyl carrier protein
PCAPKKMB_00783	CDS	870	citE	4.1.3.6		Citrate lyase subunit beta
PCAPKKMB_00784	CDS	1509	citF	4.1.3.6		Citrate lyase alpha chain
PCAPKKMB_00785	CDS	909	citG_1	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
PCAPKKMB_00786	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
PCAPKKMB_00787	CDS	1149	carA_1	6.3.5.5	COG0505	Carbamoyl phosphate synthase small chain
PCAPKKMB_00788	CDS	3225	carB	6.3.4.16	COG0458	Carbamoyl phosphate synthase large chain
PCAPKKMB_00789	CDS	234	ygdR_1			putative lipoprotein YgdR
PCAPKKMB_00790	CDS	534	kefF_1	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
PCAPKKMB_00791	CDS	1866	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PCAPKKMB_00792	CDS	480				IS1595 family transposase ISSsu9
PCAPKKMB_00793	CDS	849	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
PCAPKKMB_00794	CDS	378	apaG		COG2967	Protein ApaG
PCAPKKMB_00795	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PCAPKKMB_00796	CDS	990	pdxA	1.1.1.262		4-hydroxythreonine-4-phosphate dehydrogenase
PCAPKKMB_00797	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
PCAPKKMB_00798	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
PCAPKKMB_00799	CDS	828	djlA		COG1076	Co-chaperone protein DjlA
PCAPKKMB_00800	CDS	699	citB_2			Transcriptional regulatory protein CitB
PCAPKKMB_00801	CDS	1626	citA_2	2.7.13.3		Sensor histidine kinase CitA
PCAPKKMB_00802	CDS	1365	cimH		COG3493	Citrate/malate-proton symporter
PCAPKKMB_00803	CDS	540	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
PCAPKKMB_00804	CDS	660	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
PCAPKKMB_00805	CDS	2907	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
PCAPKKMB_00806	CDS	2358	polB	2.7.7.7	COG0417	DNA polymerase II
PCAPKKMB_00807	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
PCAPKKMB_00808	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
PCAPKKMB_00809	CDS	1710	araB_1	2.7.1.16	COG1069	Ribulokinase
PCAPKKMB_00810	CDS	846	araC		COG4977	Arabinose operon regulatory protein
PCAPKKMB_00811	CDS	768	yabI_1		COG0586	Inner membrane protein YabI
PCAPKKMB_00812	CDS	702	thiQ	7.6.2.15		Thiamine import ATP-binding protein ThiQ
PCAPKKMB_00813	CDS	1611	thiP			Thiamine transport system permease protein ThiP
PCAPKKMB_00814	CDS	984	thiB			Thiamine-binding periplasmic protein
PCAPKKMB_00815	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
PCAPKKMB_00816	CDS	153				hypothetical protein
PCAPKKMB_00817	CDS	1185	setA		COG2814	Sugar efflux transporter A
PCAPKKMB_00818	CDS	1311	gudP_1		COG2271	putative galactarate/D-glucarate transporter GudP
PCAPKKMB_00819	CDS	897	gltC_1		COG0583	Transcriptional dual regulator GltC
PCAPKKMB_00820	CDS	756	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PCAPKKMB_00821	CDS	1215	ydiM		COG0738	Inner membrane transport protein YdiM
PCAPKKMB_00822	CDS	864	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PCAPKKMB_00823	CDS	2034		1.-.-.-		NADH oxidase
PCAPKKMB_00824	CDS	606	leuD1	4.2.1.33		3-isopropylmalate dehydratase small subunit 1
PCAPKKMB_00825	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
PCAPKKMB_00826	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PCAPKKMB_00827	CDS	1572	leuA_1	2.3.3.13		2-isopropylmalate synthase
PCAPKKMB_00828	CDS	951	leuO		COG0583	HTH-type transcriptional regulator LeuO
PCAPKKMB_00829	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
PCAPKKMB_00830	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
PCAPKKMB_00831	CDS	1005	cra		COG1609	Catabolite repressor/activator
PCAPKKMB_00832	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
PCAPKKMB_00833	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
PCAPKKMB_00834	CDS	366	ftsL		COG3116	Cell division protein FtsL
PCAPKKMB_00835	CDS	1767	ftsI_1			penicillin-binding protein PBP3 FtsI
PCAPKKMB_00836	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
PCAPKKMB_00837	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
PCAPKKMB_00838	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PCAPKKMB_00839	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PCAPKKMB_00840	CDS	1275	ftsW	2.4.99.28	COG0772	putative peptidoglycan glycosyltransferase FtsW
PCAPKKMB_00841	CDS	1047	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PCAPKKMB_00842	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
PCAPKKMB_00843	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
PCAPKKMB_00844	CDS	831	ftsQ			Cell division protein FtsQ
PCAPKKMB_00845	CDS	1263	ftsA		COG0849	Cell division protein FtsA
PCAPKKMB_00846	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
PCAPKKMB_00847	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
PCAPKKMB_00848	CDS	504	secM			Secretion monitor
PCAPKKMB_00849	CDS	1170	secA_1	7.4.2.8	COG0653	Protein translocase subunit SecA
PCAPKKMB_00850	CDS	1539	secA_2	7.4.2.8	COG0653	Protein translocase subunit SecA
PCAPKKMB_00851	CDS	393	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
PCAPKKMB_00852	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
PCAPKKMB_00853	CDS	744	zapD			Cell division protein ZapD
PCAPKKMB_00854	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
PCAPKKMB_00855	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
PCAPKKMB_00856	CDS	1206	pilC			Type IV pilus assembly protein PilC
PCAPKKMB_00857	CDS	1386	pilB		COG2804	Type IV pilus assembly ATPase PilB
PCAPKKMB_00858	CDS	432	ppdD		COG4969	Prepilin peptidase-dependent protein D
PCAPKKMB_00859	CDS	894	nadC	2.4.2.19		Nicotinate-nucleotide pyrophosphorylase [carboxylating]
PCAPKKMB_00860	CDS	564	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
PCAPKKMB_00861	CDS	480	ampE_1		COG3725	Protein AmpE
PCAPKKMB_00862	CDS	303	ampE_2		COG3725	Protein AmpE
PCAPKKMB_00863	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
PCAPKKMB_00864	CDS	1407	yicJ_1		COG2211	Inner membrane symporter YicJ
PCAPKKMB_00865	CDS	1371	aroP_1		COG1113	Aromatic amino acid transport protein AroP
PCAPKKMB_00866	CDS	780	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
PCAPKKMB_00867	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
PCAPKKMB_00868	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PCAPKKMB_00869	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PCAPKKMB_00870	CDS	285				hypothetical protein
PCAPKKMB_00871	CDS	807				hypothetical protein
PCAPKKMB_00872	CDS	1608				hypothetical protein
PCAPKKMB_00873	CDS	2598	acnB	4.2.1.3		Aconitate hydratase B
PCAPKKMB_00874	CDS	363				hypothetical protein
PCAPKKMB_00875	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
PCAPKKMB_00876	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
PCAPKKMB_00877	CDS	1860	smc_1			Chromosome partition protein Smc
PCAPKKMB_00878	CDS	411				hypothetical protein
PCAPKKMB_00879	CDS	360				hypothetical protein
PCAPKKMB_00880	CDS	1599	cueO	1.16.3.4	COG2132	Multicopper oxidase CueO
PCAPKKMB_00881	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
PCAPKKMB_00882	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
PCAPKKMB_00883	CDS	663	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
PCAPKKMB_00884	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
PCAPKKMB_00885	CDS	768	yadH		COG0842	Inner membrane transport permease YadH
PCAPKKMB_00886	CDS	441				hypothetical protein
PCAPKKMB_00887	CDS	1254				hypothetical protein
PCAPKKMB_00888	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PCAPKKMB_00889	CDS	855	panC	6.3.2.1		Pantothenate synthetase
PCAPKKMB_00890	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
PCAPKKMB_00891	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PCAPKKMB_00892	CDS	1362	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
PCAPKKMB_00893	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
PCAPKKMB_00894	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
PCAPKKMB_00895	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
PCAPKKMB_00896	CDS	537	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
PCAPKKMB_00897	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
PCAPKKMB_00898	CDS	801	outO			Prepilin leader peptidase/N-methyltransferase
PCAPKKMB_00899	CDS	747	outN			Type II secretion system protein N
PCAPKKMB_00900	CDS	486	pulM			Type II secretion system protein M
PCAPKKMB_00901	CDS	1164	pulL			Type II secretion system protein L
PCAPKKMB_00902	CDS	987	gspK		COG3156	Putative type II secretion system protein K
PCAPKKMB_00903	CDS	597	pulJ			Type II secretion system protein J
PCAPKKMB_00904	CDS	366	pulI			Type II secretion system protein I
PCAPKKMB_00905	CDS	516	pulH			Type II secretion system protein H
PCAPKKMB_00906	CDS	423	pulG			Type II secretion system core protein G
PCAPKKMB_00907	CDS	1215	outF			Type II secretion system protein F
PCAPKKMB_00908	CDS	1302	outE	7.4.2.8		Type II secretion system protein E
PCAPKKMB_00909	CDS	1956	etpD			variant type II secretion system secretin EtpD
PCAPKKMB_00910	CDS	843	outC		COG3031	Type II secretion system protein C
PCAPKKMB_00911	CDS	1113	pulA_1	3.2.1.41		Pullulanase
PCAPKKMB_00912	CDS	2172	pulA_2	3.2.1.41		Pullulanase
PCAPKKMB_00913	CDS	558				hypothetical protein
PCAPKKMB_00914	CDS	2559	mrcB		COG0744	Penicillin-binding protein 1B
PCAPKKMB_00915	CDS	2208	fhuA_1		COG4774	Ferrichrome outer membrane transporter/phage receptor
PCAPKKMB_00916	CDS	798	fhuC_1	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
PCAPKKMB_00917	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
PCAPKKMB_00918	CDS	1983	fhuB			Iron(3+)-hydroxamate import system permease protein FhuB
PCAPKKMB_00919	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PCAPKKMB_00920	CDS	1512	clcA			H(+)/Cl(-) exchange transporter ClcA
PCAPKKMB_00921	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
PCAPKKMB_00922	CDS	624				hypothetical protein
PCAPKKMB_00923	CDS	801	btuF_1		COG0614	Vitamin B12-binding protein
PCAPKKMB_00924	CDS	699	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
PCAPKKMB_00925	CDS	1515	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PCAPKKMB_00926	CDS	1434	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
PCAPKKMB_00927	CDS	1158	cdaR_1		COG3835	Carbohydrate diacid regulator
PCAPKKMB_00928	CDS	387				hypothetical protein
PCAPKKMB_00929	CDS	825	dapD_1	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
PCAPKKMB_00930	CDS	2664	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
PCAPKKMB_00931	CDS	795	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
PCAPKKMB_00932	CDS	726	rpsB		COG0052	Small ribosomal subunit protein uS2
PCAPKKMB_00933	CDS	852	tsf		COG0264	Elongation factor Ts
PCAPKKMB_00934	CDS	726	pyrH	2.7.4.22		Uridylate kinase
PCAPKKMB_00935	CDS	558	frr		COG0233	Ribosome-recycling factor
PCAPKKMB_00936	CDS	1203	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PCAPKKMB_00937	CDS	777	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
PCAPKKMB_00938	CDS	783	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
PCAPKKMB_00939	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
PCAPKKMB_00940	CDS	2430	bamA_2		COG4775	Outer membrane protein assembly factor BamA
PCAPKKMB_00941	CDS	486	skp			Chaperone protein Skp
PCAPKKMB_00942	CDS	1026	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PCAPKKMB_00943	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PCAPKKMB_00944	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
PCAPKKMB_00945	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
PCAPKKMB_00946	CDS	600	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PCAPKKMB_00947	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
PCAPKKMB_00948	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PCAPKKMB_00949	CDS	2190	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
PCAPKKMB_00950	CDS	390				hypothetical protein
PCAPKKMB_00951	CDS	1314	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PCAPKKMB_00952	CDS	261	rof		COG4568	Protein rof
PCAPKKMB_00953	CDS	201				hypothetical protein
PCAPKKMB_00954	CDS	546	yaeQ		COG4681	putative protein YaeQ
PCAPKKMB_00955	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
PCAPKKMB_00956	CDS	699	nlpE		COG3015	Lipoprotein NlpE
PCAPKKMB_00957	CDS	843				hypothetical protein
PCAPKKMB_00958	CDS	1719	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
PCAPKKMB_00959	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
PCAPKKMB_00960	CDS	408	rcsF			Outer membrane lipoprotein RcsF
PCAPKKMB_00961	CDS	816	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
PCAPKKMB_00962	CDS	654	metI_1		COG2011	D-methionine transport system permease protein MetI
PCAPKKMB_00963	CDS	1032	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
PCAPKKMB_00964	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
PCAPKKMB_00965	rRNA	1540				16S ribosomal RNA
PCAPKKMB_00966	tRNA	77				tRNA-Ile(gat)
PCAPKKMB_00967	tRNA	76				tRNA-Ala(tgc)
PCAPKKMB_00968	rRNA	2902				23S ribosomal RNA
PCAPKKMB_00969	rRNA	116				5S ribosomal RNA
PCAPKKMB_00970	tRNA	77				tRNA-Asp(gtc)
PCAPKKMB_00971	CDS	804	dkgB	1.1.1.-	COG0656	Methylglyoxal reductase DkgB
PCAPKKMB_00972	CDS	906	crgA_1			HTH-type transcriptional regulator CrgA
PCAPKKMB_00973	CDS	1191	ydhP_1		COG2814	Inner membrane transport protein YdhP
PCAPKKMB_00974	CDS	807				hypothetical protein
PCAPKKMB_00975	CDS	771	ycgJ	2.1.1.-	COG2226	putative methyltransferase YcgJ
PCAPKKMB_00976	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
PCAPKKMB_00977	CDS	756	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
PCAPKKMB_00978	CDS	723				hypothetical protein
PCAPKKMB_00979	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
PCAPKKMB_00980	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
PCAPKKMB_00981	tRNA	77				tRNA-Asp(gtc)
PCAPKKMB_00982	CDS	882	cmpR		COG0583	HTH-type transcriptional activator CmpR
PCAPKKMB_00983	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
PCAPKKMB_00984	CDS	771	yafV	3.5.1.3	COG0388	Omega-amidase YafV
