locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOLFJHIJ_01576	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
HOLFJHIJ_01577	CDS	219	slyX		COG2900	Protein SlyX 
HOLFJHIJ_01578	CDS	594				hypothetical protein
HOLFJHIJ_01579	CDS	201				hypothetical protein
HOLFJHIJ_01580	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HOLFJHIJ_01581	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
HOLFJHIJ_01582	CDS	1905	yheS_1		COG0488	putative ATP-binding protein YheS
HOLFJHIJ_01583	CDS	1023				hypothetical protein
HOLFJHIJ_01584	CDS	219				hypothetical protein
HOLFJHIJ_01585	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
HOLFJHIJ_01586	CDS	405	yhfA		COG1765	Protein YhfA
HOLFJHIJ_01587	CDS	633	crp			cAMP-activated global transcriptional regulator CRP
HOLFJHIJ_01588	CDS	2079				hypothetical protein
HOLFJHIJ_01589	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
HOLFJHIJ_01590	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
HOLFJHIJ_01591	CDS	603	fic	2.7.7.108	COG2184	putative protein adenylyltransferase Fic
HOLFJHIJ_01592	CDS	168	yhfG			putative protein YhfG
HOLFJHIJ_01593	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
HOLFJHIJ_01594	CDS	1188	tsgA		COG0738	Protein TsgA
HOLFJHIJ_01595	CDS	573	codA_1	3.5.4.1	COG0402	Cytosine deaminase
HOLFJHIJ_01596	CDS	705	codA_2	3.5.4.1	COG0402	Cytosine deaminase
HOLFJHIJ_01597	CDS	102				hypothetical protein
HOLFJHIJ_01598	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
HOLFJHIJ_01599	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
HOLFJHIJ_01600	CDS	1374	cysG_2		COG0007	Siroheme synthase
HOLFJHIJ_01601	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HOLFJHIJ_01602	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HOLFJHIJ_01603	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
HOLFJHIJ_01604	CDS	828	dam_3	2.1.1.72	COG0338	DNA adenine methylase
HOLFJHIJ_01605	CDS	1260	damX		COG3266	Cell division protein DamX
HOLFJHIJ_01606	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
HOLFJHIJ_01607	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
HOLFJHIJ_01608	CDS	1245	pilQ			Type IV pilus biogenesis and competence protein PilQ
HOLFJHIJ_01609	CDS	429				hypothetical protein
HOLFJHIJ_01610	CDS	534				hypothetical protein
HOLFJHIJ_01611	CDS	801				hypothetical protein
HOLFJHIJ_01612	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
HOLFJHIJ_01613	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
HOLFJHIJ_01614	CDS	2130	igaA			Intracellular growth attenuator protein IgaA
HOLFJHIJ_01615	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
HOLFJHIJ_01616	CDS	402	hslR		COG1188	Heat shock protein 15
HOLFJHIJ_01617	CDS	879	hslO		COG1281	33 kDa chaperonin
HOLFJHIJ_01618	CDS	1623	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
HOLFJHIJ_01619	CDS	1356	envZ			two-component system sensor histidine kinase EnvZ
HOLFJHIJ_01620	CDS	720	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
HOLFJHIJ_01621	CDS	474	greB		COG0782	Transcription elongation factor GreB
HOLFJHIJ_01622	CDS	2331	yhgF		COG2183	Protein YhgF
HOLFJHIJ_01623	CDS	228	feoA		COG1918	Fe(2+) transport protein A
HOLFJHIJ_01624	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
HOLFJHIJ_01625	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
HOLFJHIJ_01626	CDS	270				hypothetical protein
HOLFJHIJ_01627	CDS	774	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
HOLFJHIJ_01628	CDS	675				hypothetical protein
HOLFJHIJ_01629	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
HOLFJHIJ_01630	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
HOLFJHIJ_01631	CDS	1860	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
HOLFJHIJ_01632	CDS	2391	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
HOLFJHIJ_01633	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
HOLFJHIJ_01634	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
HOLFJHIJ_01635	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
HOLFJHIJ_01636	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
HOLFJHIJ_01637	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
HOLFJHIJ_01638	CDS	294				hypothetical protein
HOLFJHIJ_01639	CDS	348	higB2		COG4683	Putative toxin HigB2
HOLFJHIJ_01640	CDS	2448	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
HOLFJHIJ_01641	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
HOLFJHIJ_01642	CDS	369	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HOLFJHIJ_01643	CDS	984	glgC_2	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HOLFJHIJ_01644	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
HOLFJHIJ_01645	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
HOLFJHIJ_01646	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
HOLFJHIJ_01647	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
HOLFJHIJ_01648	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
HOLFJHIJ_01649	CDS	996	gntR_1		COG1609	HTH-type transcriptional regulator GntR
HOLFJHIJ_01650	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
HOLFJHIJ_01651	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
HOLFJHIJ_01652	CDS	654				hypothetical protein
HOLFJHIJ_01653	CDS	489	aaaT	2.3.1.-	COG1247	L-amino acid N-acetyltransferase AaaT
HOLFJHIJ_01654	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
HOLFJHIJ_01655	CDS	321	yhhA			putative protein YhhA
HOLFJHIJ_01656	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
HOLFJHIJ_01657	CDS	1071	ugpC_1	7.6.2.10		sn-glycerol-3-phosphate import ATP-binding protein UgpC
HOLFJHIJ_01658	CDS	846	ugpE		COG0395	sn-glycerol-3-phosphate transport system permease protein UgpE
HOLFJHIJ_01659	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
HOLFJHIJ_01660	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
HOLFJHIJ_01661	CDS	369				hypothetical protein
HOLFJHIJ_01662	CDS	222				hypothetical protein
HOLFJHIJ_01663	CDS	714	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HOLFJHIJ_01664	CDS	768	lptB_2	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HOLFJHIJ_01665	CDS	1278				hypothetical protein
HOLFJHIJ_01666	CDS	927	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HOLFJHIJ_01667	CDS	1110	livK		COG0683	Leucine-specific-binding protein
HOLFJHIJ_01668	CDS	384	panM			PanD regulatory factor
HOLFJHIJ_01669	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
HOLFJHIJ_01670	CDS	1245				hypothetical protein
HOLFJHIJ_01671	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
HOLFJHIJ_01672	CDS	1524	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
HOLFJHIJ_01673	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
HOLFJHIJ_01674	CDS	1056	ftsX		COG2177	Cell division protein FtsX
HOLFJHIJ_01675	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
HOLFJHIJ_01676	CDS	1524	ftsY	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
HOLFJHIJ_01677	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
HOLFJHIJ_01678	CDS	276				hypothetical protein
HOLFJHIJ_01679	CDS	351				hypothetical protein
HOLFJHIJ_01680	CDS	627				hypothetical protein
HOLFJHIJ_01681	CDS	2211	zntA	7.2.2.-		Zinc/cadmium/lead-transporting P-type ATPase
HOLFJHIJ_01682	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
HOLFJHIJ_01683	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
HOLFJHIJ_01684	CDS	558	dcrB			Inner membrane lipoprotein DcrB
HOLFJHIJ_01685	CDS	1221	yhhS_1		COG0477	putative MFS-type transporter YhhS
HOLFJHIJ_01686	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
HOLFJHIJ_01687	CDS	381	arnF		COG2076	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
HOLFJHIJ_01688	CDS	339	arnE		COG2076	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
HOLFJHIJ_01689	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
HOLFJHIJ_01690	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
HOLFJHIJ_01691	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
HOLFJHIJ_01692	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HOLFJHIJ_01693	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
HOLFJHIJ_01694	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
HOLFJHIJ_01695	CDS	861	allS		COG0583	HTH-type transcriptional activator AllS
HOLFJHIJ_01696	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
HOLFJHIJ_01697	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
HOLFJHIJ_01698	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
HOLFJHIJ_01699	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
HOLFJHIJ_01700	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
HOLFJHIJ_01701	CDS	399	nikR		COG0864	Nickel-responsive regulator
HOLFJHIJ_01702	CDS	1014	mgtE_2		COG2239	Magnesium transporter MgtE
HOLFJHIJ_01703	CDS	1149	rdsA	1.3.1.-	COG2081	Ribosomal RNA dihydrouridine synthase
HOLFJHIJ_01704	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter PitA
HOLFJHIJ_01705	CDS	336	uspB			Universal stress protein B
HOLFJHIJ_01706	CDS	438	uspA		COG0589	Universal stress protein A
HOLFJHIJ_01707	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
HOLFJHIJ_01708	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
HOLFJHIJ_01709	CDS	2043	prlC	3.4.24.70		Oligopeptidase A
HOLFJHIJ_01710	CDS	429				hypothetical protein
HOLFJHIJ_01711	CDS	879				hypothetical protein
HOLFJHIJ_01712	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
HOLFJHIJ_01713	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
HOLFJHIJ_01714	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
HOLFJHIJ_01715	CDS	1194				hypothetical protein
HOLFJHIJ_01716	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
HOLFJHIJ_01717	CDS	534				hypothetical protein
HOLFJHIJ_01718	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HOLFJHIJ_01719	CDS	900	aaeR_2		COG0583	HTH-type transcriptional activator AaeR
HOLFJHIJ_01720	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
HOLFJHIJ_01721	CDS	1323	yhjE		COG0477	Inner membrane metabolite transport protein YhjE
HOLFJHIJ_01722	CDS	2052				hypothetical protein
HOLFJHIJ_01723	CDS	930	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
HOLFJHIJ_01724	CDS	1503	yhjJ		COG0612	Protein YhjJ
HOLFJHIJ_01725	CDS	1287	dctA_2		COG1301	Aerobic C4-dicarboxylate transport protein
HOLFJHIJ_01726	CDS	2007	pdeK	3.1.4.52	COG2199	putative cyclic di-GMP phosphodiesterase PdeK
HOLFJHIJ_01727	CDS	3480	bcsC		COG0457	Cellulose synthase operon protein C
HOLFJHIJ_01728	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
HOLFJHIJ_01729	CDS	2304	bcsB_1		COG1215	Cyclic di-GMP-binding protein
HOLFJHIJ_01730	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
HOLFJHIJ_01731	CDS	732	bcsQ_1			Cellulose biosynthesis protein BcsQ
HOLFJHIJ_01732	CDS	189	yhjR			Protein YhjR
HOLFJHIJ_01733	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
HOLFJHIJ_01734	CDS	198	bcsF			Cellulose biosynthesis protein BcsF
HOLFJHIJ_01735	CDS	1668	bcsG			Cellulose biosynthesis protein BcsG
HOLFJHIJ_01736	CDS	1002		3.2.1.4		Endoglucanase
HOLFJHIJ_01737	CDS	477				hypothetical protein
HOLFJHIJ_01738	CDS	4053	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
HOLFJHIJ_01739	CDS	2442	bcsB_2		COG1215	Cyclic di-GMP-binding protein
HOLFJHIJ_01740	CDS	2112	acsAB			Cellulose synthase 1
HOLFJHIJ_01741	CDS	804	bcsQ_2			Cellulose biosynthesis protein BcsQ
HOLFJHIJ_01742	CDS	540				hypothetical protein
HOLFJHIJ_01743	CDS	1014	dppF_1	7.4.2.9	COG4608	Dipeptide transport ATP-binding protein DppF
HOLFJHIJ_01744	CDS	984	dppD_1	7.4.2.9	COG0444	Dipeptide transport ATP-binding protein DppD
HOLFJHIJ_01745	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
HOLFJHIJ_01746	CDS	1020	dppB_2		COG0601	Dipeptide transport system permease protein DppB
HOLFJHIJ_01747	CDS	1608	dppA_1		COG0747	Dipeptide-binding protein
HOLFJHIJ_01748	tRNA	77				tRNA-Pro(cgg)
HOLFJHIJ_01749	CDS	1014				hypothetical protein
HOLFJHIJ_01750	CDS	1674	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
HOLFJHIJ_01751	CDS	1206	yhjX		COG2223	putative MFS-type transporter YhjX
HOLFJHIJ_01752	CDS	645				hypothetical protein
HOLFJHIJ_01753	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HOLFJHIJ_01754	CDS	441	yiaC	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YiaC
HOLFJHIJ_01755	CDS	2331	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
HOLFJHIJ_01756	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
HOLFJHIJ_01757	CDS	1017	ptxS			HTH-type transcriptional regulator PtxS
HOLFJHIJ_01758	CDS	750				hypothetical protein
HOLFJHIJ_01759	CDS	936	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
HOLFJHIJ_01760	CDS	1281	ttuB_1			Putative tartrate transporter
HOLFJHIJ_01761	CDS	972	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
HOLFJHIJ_01762	CDS	711				hypothetical protein
HOLFJHIJ_01763	CDS	1356	pcaK_1		COG2814	4-hydroxybenzoate transporter PcaK
HOLFJHIJ_01764	CDS	291				hypothetical protein
HOLFJHIJ_01765	CDS	213	cspA		COG1278	Cold shock protein CspA
HOLFJHIJ_01766	CDS	1620	yheS_2		COG0488	putative ATP-binding protein YheS
HOLFJHIJ_01767	CDS	213				hypothetical protein
HOLFJHIJ_01768	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HOLFJHIJ_01769	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HOLFJHIJ_01770	CDS	303				hypothetical protein
HOLFJHIJ_01771	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
HOLFJHIJ_01772	CDS	444	yiaA		COG4682	Inner membrane protein YiaA
HOLFJHIJ_01773	CDS	372	yiaB		COG4682	Inner membrane protein YiaB
HOLFJHIJ_01774	CDS	1455	xylB_2	2.7.1.17	COG1070	Xylulose kinase
HOLFJHIJ_01775	CDS	1323	xylA_1	5.3.1.5	COG2115	Xylose isomerase
HOLFJHIJ_01776	CDS	996	xylF_2		COG4213	D-xylose-binding periplasmic protein
HOLFJHIJ_01777	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
HOLFJHIJ_01778	CDS	1182	xylH_2		COG4214	Xylose transport system permease protein XylH
HOLFJHIJ_01779	CDS	1179	xylR		COG1609	Xylose operon regulatory protein
HOLFJHIJ_01780	CDS	564				hypothetical protein
HOLFJHIJ_01781	CDS	2007	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
HOLFJHIJ_01782	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
HOLFJHIJ_01783	CDS	486	aegA_3		COG0493	Putative oxidoreductase AegA
HOLFJHIJ_01784	CDS	1842	selB		COG3276	Selenocysteine-specific elongation factor
HOLFJHIJ_01785	CDS	1389	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
HOLFJHIJ_01786	CDS	609	yibF_1		COG0625	putative GST-like protein YibF
HOLFJHIJ_01787	CDS	1137	yibH_1		COG1566	Inner membrane protein YibH
HOLFJHIJ_01788	CDS	369	yiaW_1			Inner membrane protein YiaW
HOLFJHIJ_01789	CDS	1908	mtlA		COG2213	PTS system mannitol-specific EIICBA component
HOLFJHIJ_01790	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
HOLFJHIJ_01791	CDS	597	mtlR		COG3722	Mannitol operon repressor
HOLFJHIJ_01792	CDS	225	glgS_2			Surface composition regulator
HOLFJHIJ_01793	CDS	363	yibL			putative protein YibL
HOLFJHIJ_01794	CDS	1656	lldP		COG1620	L-lactate permease
HOLFJHIJ_01795	CDS	774	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
HOLFJHIJ_01796	CDS	1185	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
HOLFJHIJ_01797	CDS	474	trmL_1	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
HOLFJHIJ_01798	CDS	822	cysE	2.3.1.30		Serine acetyltransferase
HOLFJHIJ_01799	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HOLFJHIJ_01800	CDS	468	secB		COG1952	Protein-export protein SecB
HOLFJHIJ_01801	CDS	252	grxC		COG0695	Glutaredoxin 3
HOLFJHIJ_01802	CDS	432	yibN		COG0607	putative protein YibN
HOLFJHIJ_01803	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HOLFJHIJ_01804	CDS	1257	envC		COG4942	Murein hydrolase activator EnvC
HOLFJHIJ_01805	CDS	948				hypothetical protein
HOLFJHIJ_01806	CDS	789				hypothetical protein
HOLFJHIJ_01807	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
HOLFJHIJ_01808	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
HOLFJHIJ_01809	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
HOLFJHIJ_01810	CDS	1020	waaF	2.4.99.24	COG0859	Lipopolysaccharide heptosyltransferase 2
HOLFJHIJ_01811	CDS	972	waaC	2.4.99.23		Lipopolysaccharide heptosyltransferase 1
HOLFJHIJ_01812	CDS	909				hypothetical protein
HOLFJHIJ_01813	CDS	1170				hypothetical protein
HOLFJHIJ_01814	CDS	1080				hypothetical protein
HOLFJHIJ_01815	CDS	963				hypothetical protein
HOLFJHIJ_01816	CDS	1077	waaQ	2.4.99.25	COG0859	Lipopolysaccharide heptosyltransferase 3
HOLFJHIJ_01817	CDS	1128	waaG	2.4.1.-	COG0438	Lipopolysaccharide glucosyltransferase WaaG
HOLFJHIJ_01818	CDS	1095	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
HOLFJHIJ_01819	CDS	990				hypothetical protein
HOLFJHIJ_01820	CDS	1275	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
HOLFJHIJ_01821	CDS	777				hypothetical protein
HOLFJHIJ_01822	CDS	480	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
HOLFJHIJ_01823	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
HOLFJHIJ_01824	CDS	168	rpmG		COG0267	Large ribosomal subunit protein bL33
HOLFJHIJ_01825	CDS	237	rpmB		COG0227	Large ribosomal subunit protein bL28
HOLFJHIJ_01826	CDS	666				hypothetical protein
HOLFJHIJ_01827	CDS	1218	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HOLFJHIJ_01828	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HOLFJHIJ_01829	CDS	597	slmA			Nucleoid occlusion factor SlmA
HOLFJHIJ_01830	CDS	1017	gnl	3.1.1.17	COG3386	Gluconolactonase
HOLFJHIJ_01831	CDS	642	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
HOLFJHIJ_01832	CDS	717	rph	2.7.7.56		Ribonuclease PH
HOLFJHIJ_01833	CDS	1095	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
HOLFJHIJ_01834	CDS	918	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
HOLFJHIJ_01835	CDS	966				hypothetical protein
HOLFJHIJ_01836	CDS	1701				hypothetical protein
HOLFJHIJ_01837	CDS	864	yicC	3.1.26.-	COG1561	Endoribonuclease YicC
HOLFJHIJ_01838	CDS	747				putative protein
HOLFJHIJ_01839	CDS	1059	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
HOLFJHIJ_01840	CDS	1251	clcB_1			Voltage-gated ClC-type chloride channel ClcB
HOLFJHIJ_01841	CDS	618				hypothetical protein
HOLFJHIJ_01842	CDS	1677	ligB	6.5.1.2	COG0272	DNA ligase B
HOLFJHIJ_01843	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
HOLFJHIJ_01844	CDS	276	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HOLFJHIJ_01845	CDS	2121	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
HOLFJHIJ_01846	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
HOLFJHIJ_01847	CDS	2082	recG	5.6.2.4	COG1200	ATP-dependent DNA helicase RecG
HOLFJHIJ_01848	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
HOLFJHIJ_01849	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
HOLFJHIJ_01850	CDS	429				hypothetical protein
HOLFJHIJ_01851	CDS	603				hypothetical protein
HOLFJHIJ_01852	CDS	768	tpiA	5.3.1.1		Triosephosphate isomerase
HOLFJHIJ_01853	CDS	1305				hypothetical protein
HOLFJHIJ_01854	CDS	765	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
HOLFJHIJ_01855	CDS	990	sbp		COG1613	Sulfate-binding protein
HOLFJHIJ_01856	CDS	240	zapB		COG3074	Cell division protein ZapB
HOLFJHIJ_01857	CDS	852	glpF_2		COG0580	Glycerol uptake facilitator protein
HOLFJHIJ_01858	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
HOLFJHIJ_01859	CDS	1203	gltS		COG0786	Sodium/glutamate symporter
HOLFJHIJ_01860	CDS	1392	xanP_1		COG2233	Xanthine permease XanP
HOLFJHIJ_01861	CDS	1716				hypothetical protein
HOLFJHIJ_01862	CDS	1560	malP_3		COG1263	PTS system maltose-specific EIICB component
HOLFJHIJ_01863	CDS	1380	pagL	3.2.1.-	COG1486	Phospho-alpha-glucosidase PagL
HOLFJHIJ_01864	CDS	723				hypothetical protein
HOLFJHIJ_01865	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
HOLFJHIJ_01866	CDS	1395	yicJ_2		COG2211	Inner membrane symporter YicJ
HOLFJHIJ_01867	tRNA	95				tRNA-SeC(tca)
HOLFJHIJ_01868	CDS	795	intS_1		COG0582	Prophage integrase IntS
HOLFJHIJ_01869	CDS	642				hypothetical protein
HOLFJHIJ_01870	CDS	852				hypothetical protein
HOLFJHIJ_01871	CDS	180				hypothetical protein
HOLFJHIJ_01872	CDS	468				hypothetical protein
HOLFJHIJ_01873	CDS	1008				Zinc-type alcohol dehydrogenase-like protein
HOLFJHIJ_01874	CDS	291	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
HOLFJHIJ_01875	CDS	465	iprA_2			Inhibitor of hydrogen peroxide resistance
HOLFJHIJ_01876	CDS	108				hypothetical protein
HOLFJHIJ_01877	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
HOLFJHIJ_01878	CDS	954	cdhR			HTH-type transcriptional regulator CdhR
HOLFJHIJ_01879	CDS	780				hypothetical protein
HOLFJHIJ_01880	CDS	561	frbI	3.6.1.-		CMP-5'-(N-acetyl-N-hydroxy-3-aminopropyl)phosphonate hydrolase
HOLFJHIJ_01881	CDS	855				hypothetical protein
HOLFJHIJ_01882	CDS	810	nlpA		COG1464	Lipoprotein 28
HOLFJHIJ_01883	CDS	906	mtrA			HTH-type transcriptional regulator MtrA
HOLFJHIJ_01884	CDS	537				hypothetical protein
