locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLBILKMH_01592	CDS	1179	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
JLBILKMH_01593	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
JLBILKMH_01594	CDS	1623	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
JLBILKMH_01595	CDS	1347	glpT_1		COG2271	Glycerol-3-phosphate transporter
JLBILKMH_01596	CDS	1071	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
JLBILKMH_01597	CDS	255				hypothetical protein
JLBILKMH_01598	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
JLBILKMH_01599	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
JLBILKMH_01600	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
JLBILKMH_01601	CDS	2634	gyrA			DNA gyrase subunit A GyrA
JLBILKMH_01602	CDS	2841	rcsC_2	2.7.13.3	COG0784	Sensor histidine kinase RcsC
JLBILKMH_01603	CDS	651	rcsB			Transcriptional regulatory protein RcsB
JLBILKMH_01604	CDS	2658	rcsD	2.7.2.-	COG0642	Phosphotransferase RcsD
JLBILKMH_01605	CDS	1125	ompC			Outer membrane porin C
JLBILKMH_01606	CDS	1053	apbE_1	2.7.1.180		FAD:protein FMN transferase
JLBILKMH_01607	CDS	1065	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JLBILKMH_01608	CDS	654	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
JLBILKMH_01609	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
JLBILKMH_01610	CDS	1437	mgtE_2		COG2239	Magnesium transporter MgtE
JLBILKMH_01611	CDS	1239	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
JLBILKMH_01612	CDS	1635	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
JLBILKMH_01613	CDS	492	eco		COG4574	Ecotin
JLBILKMH_01614	CDS	1110			COG0628	Putative transport protein
JLBILKMH_01615	tRNA	77				tRNA-Pro(ggg)
JLBILKMH_01616	CDS	1761	yejM			Inner membrane protein YejM
JLBILKMH_01617	CDS	264				hypothetical protein
JLBILKMH_01618	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
JLBILKMH_01619	CDS	762	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
JLBILKMH_01620	CDS	597	nudK_2	3.6.1.-	COG0494	GDP-mannose pyrophosphatase
JLBILKMH_01621	CDS	1287				hypothetical protein
JLBILKMH_01622	CDS	888				hypothetical protein
JLBILKMH_01623	CDS	285	rplY		COG1825	Large ribosomal subunit protein bL25
JLBILKMH_01624	CDS	1758	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
JLBILKMH_01625	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JLBILKMH_01626	CDS	1197	bcr_2		COG2814	Bicyclomycin resistance protein
JLBILKMH_01627	CDS	345	yejG			putative protein YejG
JLBILKMH_01628	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JLBILKMH_01629	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JLBILKMH_01630	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JLBILKMH_01631	CDS	1806	yejA		COG4166	putative protein YejA
JLBILKMH_01632	CDS	1563	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
JLBILKMH_01633	CDS	570	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
JLBILKMH_01634	CDS	708	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
JLBILKMH_01635	CDS	978	yeiR	3.6.5.-	COG0523	Zinc chaperone YeiR
JLBILKMH_01636	CDS	1467	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
JLBILKMH_01637	CDS	1191	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
JLBILKMH_01638	CDS	573	yeiP		COG0231	Elongation factor P-like protein
JLBILKMH_01639	CDS	780				hypothetical protein
JLBILKMH_01640	CDS	1182	setB		COG2814	Sugar efflux transporter B
JLBILKMH_01641	CDS	1131	fruB_1		COG1925	Multiphosphoryl transfer protein
JLBILKMH_01642	CDS	939	fruK	2.7.1.56	COG1105	1-phosphofructokinase
JLBILKMH_01643	CDS	1695	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
JLBILKMH_01644	CDS	855	nfo	3.1.21.2	COG0648	Endonuclease 4
JLBILKMH_01645	CDS	1050				hypothetical protein
JLBILKMH_01646	CDS	867	yeiE		COG0583	putative HTH-type transcriptional regulator YeiE
JLBILKMH_01647	CDS	1470	lysP		COG0833	Lysine-specific permease LysP
JLBILKMH_01648	CDS	522				IS3 family transposase ISKpn1
JLBILKMH_01649	CDS	786				IS3 family transposase ISKpn1
JLBILKMH_01650	CDS	1974	cirA			catecholate siderophore receptor CirA
JLBILKMH_01651	CDS	834	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
JLBILKMH_01652	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
JLBILKMH_01653	CDS	1158				hypothetical protein
JLBILKMH_01654	CDS	1023	galS		COG1609	HTH-type transcriptional regulator GalS
JLBILKMH_01655	CDS	999	mglB		COG1879	D-galactose/methyl-galactoside binding periplasmic protein MglB
JLBILKMH_01656	CDS	1521	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
JLBILKMH_01657	CDS	1011	mglC		COG4211	Galactose/methyl galactoside import permease protein MglC
JLBILKMH_01658	CDS	717				hypothetical protein
JLBILKMH_01659	CDS	885	cdd	3.5.4.5		Cytidine deaminase
JLBILKMH_01660	CDS	696	yohK_1		COG1346	Inner membrane protein YohK
JLBILKMH_01661	CDS	399				hypothetical protein
JLBILKMH_01662	CDS	933	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
JLBILKMH_01663	CDS	1365	oprB			Porin B
JLBILKMH_01664	CDS	834	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
JLBILKMH_01665	CDS	1863	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
JLBILKMH_01666	CDS	1395	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
JLBILKMH_01667	CDS	1440	opmQ			Pyoverdine export outer membrane protein OpmQ
JLBILKMH_01668	CDS	570	yohD		COG0586	Inner membrane protein YohD
JLBILKMH_01669	CDS	588	yohC			Inner membrane protein YohC
JLBILKMH_01670	CDS	951	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
JLBILKMH_01671	CDS	786				IS3 family transposase ISKpn1
JLBILKMH_01672	CDS	522				IS3 family transposase ISKpn1
JLBILKMH_01673	CDS	555	pat_2	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
JLBILKMH_01674	CDS	1746	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JLBILKMH_01675	CDS	2298		3.2.1.-	COG1472	Beta-xylosidase
JLBILKMH_01676	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
JLBILKMH_01677	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
JLBILKMH_01678	CDS	948	yehX	7.4.2.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
JLBILKMH_01679	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
JLBILKMH_01680	CDS	114				hypothetical protein
JLBILKMH_01681	CDS	1725	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
JLBILKMH_01682	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
JLBILKMH_01683	CDS	471				hypothetical protein
JLBILKMH_01684	CDS	2043	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JLBILKMH_01685	CDS	1110	apbC			Iron-sulfur cluster carrier protein
JLBILKMH_01686	CDS	462	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
JLBILKMH_01687	CDS	318	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
JLBILKMH_01688	CDS	900	dmlR_1		COG0583	HTH-type transcriptional regulator DmlR
JLBILKMH_01689	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
JLBILKMH_01690	CDS	1812	ade2	3.5.4.2	COG1001	Adenine deaminase 2
JLBILKMH_01691	CDS	915	oxyR_1		COG0583	DNA-binding transcriptional dual regulator OxyR
JLBILKMH_01692	CDS	423				hypothetical protein
JLBILKMH_01693	CDS	774	thiM	2.7.1.50		Hydroxyethylthiazole kinase
JLBILKMH_01694	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JLBILKMH_01695	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
JLBILKMH_01696	CDS	1284	csbX_1		COG2814	Alpha-ketoglutarate permease
JLBILKMH_01697	CDS	1608	araB_1	2.7.1.16	COG1069	Ribulokinase
JLBILKMH_01698	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
JLBILKMH_01699	CDS	1002	purR_1			HTH-type transcriptional repressor PurR
JLBILKMH_01700	CDS	942	eryD			Erythritol catabolism regulatory protein EryD
JLBILKMH_01701	CDS	1368	mtlK	1.1.1.67		Mannitol 2-dehydrogenase
JLBILKMH_01702	CDS	1464	xylB_2	2.7.1.17	COG1070	Xylulose kinase
JLBILKMH_01703	CDS	1278	csbX_2		COG2814	Alpha-ketoglutarate permease
JLBILKMH_01704	CDS	663	hxpB_1	3.1.3.68	COG0637	Hexitol phosphatase B
JLBILKMH_01705	CDS	1155	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
JLBILKMH_01706	CDS	1623	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
JLBILKMH_01707	CDS	1038	dppB_2			Di/tripeptide transport system permease protein DppB
JLBILKMH_01708	CDS	906	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
JLBILKMH_01709	CDS	864	oppD_1	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
JLBILKMH_01710	CDS	774	oppF_1	7.4.2.6	COG4608	Oligopeptide transport ATP-binding protein OppF
JLBILKMH_01711	CDS	897	yegS	2.7.1.-		putative lipid kinase YegS
JLBILKMH_01712	CDS	1362	trhP	3.4.-.-	COG0826	tRNA hydroxylation protein P
JLBILKMH_01713	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
JLBILKMH_01714	CDS	1479	baeS			two-component system sensor histidine kinase BaeS
JLBILKMH_01715	CDS	1416	mdtD		COG2814	Putative multidrug resistance protein MdtD
JLBILKMH_01716	CDS	1404	mdtC_1		COG0841	Multidrug resistance protein MdtC
JLBILKMH_01717	CDS	1647	mdtC_2		COG0841	Multidrug resistance protein MdtC
JLBILKMH_01718	CDS	3123	mdtB			Multidrug resistance protein MdtB
JLBILKMH_01719	CDS	1239	mdtA_1		COG0845	Multidrug resistance protein MdtA
JLBILKMH_01720	CDS	1308	dctA_2		COG1301	C4-dicarboxylate transport protein
JLBILKMH_01721	CDS	612				hypothetical protein
JLBILKMH_01722	CDS	141				hypothetical protein
JLBILKMH_01723	CDS	702	phoP_1			Virulence transcriptional regulatory protein PhoP
JLBILKMH_01724	CDS	1857	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
JLBILKMH_01725	CDS	1353	dnaK_1			Chaperone protein DnaK
JLBILKMH_01726	CDS	849	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
JLBILKMH_01727	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
JLBILKMH_01728	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
JLBILKMH_01729	CDS	1848				hypothetical protein
JLBILKMH_01730	CDS	1584				hypothetical protein
JLBILKMH_01731	CDS	897	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JLBILKMH_01732	CDS	630				hypothetical protein
JLBILKMH_01733	CDS	1434				hypothetical protein
JLBILKMH_01734	CDS	1137	wza		COG1596	Putative polysaccharide export protein Wza
JLBILKMH_01735	CDS	2154		2.7.10.-		Putative tyrosine-protein kinase in cps region
JLBILKMH_01736	CDS	924			COG3039	IS5 family transposase IS903
JLBILKMH_01737	CDS	1155	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
JLBILKMH_01738	CDS	1140				hypothetical protein
JLBILKMH_01739	CDS	993				hypothetical protein
JLBILKMH_01740	CDS	738	wfeD	2.4.1.304		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase
JLBILKMH_01741	CDS	1125				hypothetical protein
JLBILKMH_01742	CDS	939				hypothetical protein
JLBILKMH_01743	CDS	1284	rfbX		COG2244	Putative O-antigen transporter
JLBILKMH_01744	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
JLBILKMH_01745	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JLBILKMH_01746	CDS	1005	lpsL	5.1.3.6	COG0451	UDP-glucuronate 4-epimerase
JLBILKMH_01747	CDS	768	tagG		COG1682	Teichoic acid translocation permease protein TagG
JLBILKMH_01748	CDS	741	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
JLBILKMH_01749	CDS	1896				hypothetical protein
JLBILKMH_01750	CDS	1155	rfbD	5.4.99.9		UDP-galactopyranose mutase
JLBILKMH_01751	CDS	894				hypothetical protein
JLBILKMH_01752	CDS	1134	pglA	2.4.1.290	COG0438	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
JLBILKMH_01753	CDS	1317				hypothetical protein
JLBILKMH_01754	CDS	600	hisI			Histidine biosynthesis bifunctional protein HisIE
JLBILKMH_01755	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JLBILKMH_01756	CDS	738	hisA	5.3.1.16		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JLBILKMH_01757	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JLBILKMH_01758	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
JLBILKMH_01759	CDS	1062	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
JLBILKMH_01760	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
JLBILKMH_01761	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
JLBILKMH_01762	CDS	825	yeeZ		COG0451	Protein YeeZ
JLBILKMH_01763	CDS	891	yhaJ_2		COG0583	HTH-type transcriptional regulator YhaJ
JLBILKMH_01764	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
JLBILKMH_01765	CDS	312				hypothetical protein
JLBILKMH_01766	CDS	2103	fusA1_2			elongation factor G FusA1
JLBILKMH_01767	CDS	1425	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
JLBILKMH_01768	CDS	1164	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
JLBILKMH_01769	CDS	1485				hypothetical protein
JLBILKMH_01770	CDS	474	sbmC		COG3449	DNA gyrase inhibitor
JLBILKMH_01771	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
JLBILKMH_01772	CDS	324	tmaR		COG2926	Pole-localizer protein TmaR
JLBILKMH_01773	CDS	741	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
JLBILKMH_01774	CDS	1068	cobT_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
JLBILKMH_01775	CDS	1110	ahcY	3.13.2.1	COG0499	Adenosylhomocysteinase
JLBILKMH_01776	CDS	732				hypothetical protein
JLBILKMH_01777	CDS	390				hypothetical protein
JLBILKMH_01778	CDS	957	dmlR_2		COG0583	HTH-type transcriptional regulator DmlR
JLBILKMH_01779	CDS	741	lipL	2.3.1.204		Lipoyl-[GcvH]:protein N-lipoyltransferase
JLBILKMH_01780	CDS	1320	shiA_1		COG0477	Shikimate transporter
JLBILKMH_01781	CDS	381				hypothetical protein
JLBILKMH_01782	CDS	1788				hypothetical protein
JLBILKMH_01783	CDS	333	yeaR_1		COG3615	putative protein YeaR
JLBILKMH_01784	CDS	336				hypothetical protein
JLBILKMH_01785	CDS	915	gcvA_2		COG0583	Glycine cleavage system transcriptional activator
JLBILKMH_01786	CDS	576				hypothetical protein
JLBILKMH_01787	CDS	837	cpo	1.11.1.-		Non-heme chloroperoxidase
JLBILKMH_01788	CDS	972				hypothetical protein
JLBILKMH_01789	CDS	1104				hypothetical protein
JLBILKMH_01790	CDS	1101	ret	2.7.7.49		Retron Eco8 reverse transcriptase
JLBILKMH_01791	CDS	2247	old	3.1.-.-		Retron Eco8 OLD nuclease
JLBILKMH_01792	CDS	1020				hypothetical protein
JLBILKMH_01793	CDS	1881				hypothetical protein
JLBILKMH_01794	CDS	495				hypothetical protein
JLBILKMH_01795	CDS	1089				hypothetical protein
JLBILKMH_01796	CDS	996				hypothetical protein
JLBILKMH_01797	CDS	945	traC_2	2.7.7.-		DNA primase TraC
JLBILKMH_01798	CDS	747				hypothetical protein
JLBILKMH_01799	CDS	1860				hypothetical protein
JLBILKMH_01800	CDS	306				hypothetical protein
JLBILKMH_01801	CDS	1026				Type IV secretion system protein VirB11
JLBILKMH_01802	CDS	1263				hypothetical protein
JLBILKMH_01803	CDS	906	virB9			Type IV secretion system protein virB9
JLBILKMH_01804	CDS	684	ptlE		COG3736	Type IV secretion system protein PtlE
JLBILKMH_01805	CDS	627				hypothetical protein
JLBILKMH_01806	CDS	1401				hypothetical protein
JLBILKMH_01807	CDS	294	ptlA			Type IV secretion system protein PtlA
JLBILKMH_01808	CDS	711				hypothetical protein
JLBILKMH_01809	CDS	234				hypothetical protein
JLBILKMH_01810	CDS	582				hypothetical protein
JLBILKMH_01811	CDS	186				hypothetical protein
JLBILKMH_01812	CDS	927				hypothetical protein
JLBILKMH_01813	CDS	2022	fyuA		COG4771	Pesticin receptor
JLBILKMH_01814	CDS	1578	dhbE	6.2.1.71	COG1021	2,3-dihydroxybenzoate-AMP ligase
JLBILKMH_01815	CDS	804	srfAD	3.1.2.-	COG3208	Surfactin synthase thioesterase subunit
JLBILKMH_01816	CDS	1101				hypothetical protein
JLBILKMH_01817	CDS	9492	bioC_1	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
JLBILKMH_01818	CDS	6108	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JLBILKMH_01819	CDS	960				hypothetical protein
JLBILKMH_01820	CDS	1713	ybtP			yersiniabactin ABC transporter ATP-binding/permease protein YbtP
JLBILKMH_01821	CDS	1803	ybtQ			yersiniabactin ABC transporter ATP-binding/permease protein YbtQ
JLBILKMH_01822	CDS	1281	schE		COG2814	Schizokinen exporter SchE
JLBILKMH_01823	CDS	1305	mbtI	5.4.99.5	COG1169	Salicylate synthase
JLBILKMH_01824	CDS	1263	intA_2		COG0582	Prophage integrase IntA
JLBILKMH_01825	tRNA	76				tRNA-Asn(gtt)
JLBILKMH_01826	CDS	1437	yeeO		COG0534	putative FMN/FAD exporter YeeO
JLBILKMH_01827	tRNA	76				tRNA-Asn(gtt)
JLBILKMH_01828	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
JLBILKMH_01829	CDS	246	pmrD			Signal transduction protein PmrD
JLBILKMH_01830	CDS	1623	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JLBILKMH_01831	CDS	933				hypothetical protein
JLBILKMH_01832	CDS	978	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
JLBILKMH_01833	CDS	705	acuR		COG1309	Transcriptional regulator AcuR
JLBILKMH_01834	CDS	1635				hypothetical protein
JLBILKMH_01835	tRNA	76				tRNA-Asn(gtt)
JLBILKMH_01836	CDS	918	argP_2			HTH-type transcriptional regulator ArgP
JLBILKMH_01837	CDS	951	cbl		COG0583	HTH-type transcriptional regulator cbl
JLBILKMH_01838	CDS	942	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
JLBILKMH_01839	CDS	696				HTH-type transcriptional regulator
JLBILKMH_01840	tRNA	76				tRNA-Asn(gtt)
JLBILKMH_01841	CDS	798	mtfA	3.4.11.-		Mlc titration factor A
JLBILKMH_01842	tRNA	90				tRNA-Ser(cga)
JLBILKMH_01843	CDS	1146	ompN_1		COG3203	Outer membrane porin N
JLBILKMH_01844	CDS	282	drpB			Cell division protein DrpB
JLBILKMH_01845	CDS	708	yedJ		COG1418	putative protein YedJ
JLBILKMH_01846	CDS	1401	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
JLBILKMH_01847	CDS	498	vsr	3.1.-.-	COG3727	DNA mismatch endonuclease Vsr
JLBILKMH_01848	CDS	912	yedA		COG0697	putative inner membrane transporter YedA
JLBILKMH_01849	CDS	912	yedI		COG2354	Inner membrane protein YedI
JLBILKMH_01850	CDS	1680	dgcQ	2.7.7.65	COG3706	putative diguanylate cyclase DgcQ
JLBILKMH_01851	CDS	225				hypothetical protein
JLBILKMH_01852	CDS	192	dsrB			Protein DsrB
JLBILKMH_01853	CDS	624	rcsA		COG2197	Transcriptional regulatory protein RcsA
JLBILKMH_01854	CDS	432				hypothetical protein
JLBILKMH_01855	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
JLBILKMH_01856	CDS	768	tcyJ_1		COG0834	L-cystine-binding protein TcyJ
JLBILKMH_01857	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
JLBILKMH_01858	CDS	669	tcyL_1		COG0765	L-cystine transport system permease protein TcyL
JLBILKMH_01859	CDS	753	tcyN	7.4.2.12	COG1126	L-cystine transport system ATP-binding protein TcyN
JLBILKMH_01860	CDS	723	sdiA		COG2197	Regulatory protein SdiA
JLBILKMH_01861	CDS	225				hypothetical protein
JLBILKMH_01862	CDS	657	uvrY		COG2197	Response regulator UvrY
JLBILKMH_01863	CDS	1833	uvrC		COG0322	UvrABC system protein C
JLBILKMH_01864	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JLBILKMH_01865	tRNA	76				tRNA-Gly(gcc)
JLBILKMH_01866	tRNA	74				tRNA-Cys(gca)
JLBILKMH_01867	tRNA	87				tRNA-Leu(taa)
JLBILKMH_01868	CDS	882	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JLBILKMH_01869	CDS	669				hypothetical protein
JLBILKMH_01870	CDS	1143	tyrP		COG0814	Tyrosine-specific transport system
JLBILKMH_01871	CDS	240				hypothetical protein
JLBILKMH_01872	CDS	498	ftnA_1	1.16.3.2	COG1528	Bacterial non-heme ferritin
JLBILKMH_01873	CDS	639				hypothetical protein
JLBILKMH_01874	CDS	1422	hsrA_1		COG0477	putative transport protein HsrA
JLBILKMH_01875	CDS	252				hypothetical protein
JLBILKMH_01876	CDS	1563	yagG_1		COG2211	Putative glycoside/cation symporter YagG
JLBILKMH_01877	CDS	510	ftnA_2	1.16.3.2	COG1528	Bacterial non-heme ferritin
JLBILKMH_01878	CDS	981	araF		COG1879	L-arabinose-binding periplasmic protein
JLBILKMH_01879	CDS	1515	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
JLBILKMH_01880	CDS	981	araH		COG1172	L-arabinose transport system permease protein AraH
JLBILKMH_01881	CDS	789	otsB	3.1.3.12		Trehalose-phosphate phosphatase
JLBILKMH_01882	CDS	1425	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
JLBILKMH_01883	CDS	429	uspC		COG0589	Universal stress protein C
JLBILKMH_01884	CDS	1584	yagG_2		COG2211	Putative glycoside/cation symporter YagG
JLBILKMH_01885	CDS	1140	yesR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
JLBILKMH_01886	CDS	1734	argS	6.1.1.19		Arginine--tRNA ligase
JLBILKMH_01887	CDS	570	yecM		COG3102	Protein YecM
JLBILKMH_01888	CDS	744	cutC			PF03932 family protein CutC
JLBILKMH_01889	CDS	1005	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
JLBILKMH_01890	CDS	744	cmoA	2.1.3.-	COG2226	Carboxy-S-adenosyl-L-methionine synthase
JLBILKMH_01891	CDS	396	yecN		COG3788	Inner membrane protein YecN
JLBILKMH_01892	CDS	819				hypothetical protein
JLBILKMH_01893	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
JLBILKMH_01894	CDS	1788	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
JLBILKMH_01895	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
JLBILKMH_01896	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
JLBILKMH_01897	CDS	522	ruvC	3.1.21.10	COG0817	Crossover junction endodeoxyribonuclease RuvC
JLBILKMH_01898	CDS	612	ruvA		COG0632	Holliday junction branch migration complex subunit RuvA
JLBILKMH_01899	CDS	1011	ruvB	3.6.4.-	COG2255	Holliday junction branch migration complex subunit RuvB
JLBILKMH_01900	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JLBILKMH_01901	CDS	753	znuC	7.2.2.20		Zinc import ATP-binding protein ZnuC
JLBILKMH_01902	CDS	945	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
JLBILKMH_01903	CDS	1320	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
JLBILKMH_01904	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
JLBILKMH_01905	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
JLBILKMH_01906	CDS	888	hexR_1		COG1737	HTH-type transcriptional regulator HexR
JLBILKMH_01907	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JLBILKMH_01908	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
JLBILKMH_01909	CDS	642	eda	4.1.3.42	COG0800	KHG/KDPG aldolase
JLBILKMH_01910	CDS	1179	purT	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
JLBILKMH_01911	CDS	348				hypothetical protein
JLBILKMH_01912	CDS	660	yebE		COG2979	Inner membrane protein YebE
JLBILKMH_01913	CDS	2028	ptrB	3.4.21.83	COG1770	Protease 2
JLBILKMH_01914	CDS	660	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
JLBILKMH_01915	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
JLBILKMH_01916	CDS	375	yobA		COG2372	Protein YobA
JLBILKMH_01917	CDS	870	yebZ		COG1276	Inner membrane protein YebZ
JLBILKMH_01918	CDS	339	yebY			putative protein YebY
JLBILKMH_01919	CDS	192				hypothetical protein
JLBILKMH_01920	CDS	1011			COG2990	putative protein
JLBILKMH_01921	CDS	654	pphA_1	3.1.3.16		Serine/threonine-protein phosphatase 1
JLBILKMH_01922	CDS	192				hypothetical protein
