locus_tag	ftype	length_bp	gene	EC_number	COG	product
FPEEIIMM_01467	CDS	519	pagP	2.3.1.251		Lipid A acyltransferase PagP
FPEEIIMM_01468	CDS	210	cspE		COG1278	Cold shock-like protein CspE
FPEEIIMM_01469	CDS	384	fluC		COG0239	Fluoride-specific ion channel FluC
FPEEIIMM_01470	CDS	789	ybeM	3.5.1.128	COG0388	Deaminated glutathione amidase
FPEEIIMM_01471	CDS	207	tatE		COG1826	Sec-independent protein translocase protein TatE
FPEEIIMM_01472	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
FPEEIIMM_01473	CDS	897	ybdO_2		COG0583	putative HTH-type transcriptional regulator YbdO
FPEEIIMM_01474	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
FPEEIIMM_01475	CDS	264				hypothetical protein
FPEEIIMM_01476	CDS	1272	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
FPEEIIMM_01477	CDS	1149	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
FPEEIIMM_01478	CDS	1113	mrdB	2.4.99.28	COG0772	Peptidoglycan glycosyltransferase MrdB
FPEEIIMM_01479	CDS	1902	mdrA			peptidoglycan DD-transpeptidase MrdA
FPEEIIMM_01480	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
FPEEIIMM_01481	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
FPEEIIMM_01482	CDS	630	cobC_2	3.1.3.73		Adenosylcobalamin/alpha-ribazole phosphatase
FPEEIIMM_01483	CDS	651	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
FPEEIIMM_01484	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
FPEEIIMM_01485	CDS	591	lptE			LPS-assembly lipoprotein LptE
FPEEIIMM_01486	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
FPEEIIMM_01487	CDS	486				hypothetical protein
FPEEIIMM_01488	CDS	1794	cdiA	3.1.-.-		tRNA nuclease CdiA
FPEEIIMM_01489	CDS	1671	cdiB			Outer membrane transporter CdiB
FPEEIIMM_01490	CDS	726	gluA	7.4.2.1	COG1126	Glutamate transport ATP-binding protein GluA
FPEEIIMM_01491	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
FPEEIIMM_01492	CDS	741	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
FPEEIIMM_01493	CDS	912	gltI		COG0834	Glutamate/aspartate import solute-binding protein
FPEEIIMM_01494	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
FPEEIIMM_01495	CDS	948	corC			Magnesium and cobalt efflux protein CorC
FPEEIIMM_01496	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FPEEIIMM_01497	CDS	1047	ybeZ		COG1702	PhoH-like protein
FPEEIIMM_01498	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FPEEIIMM_01499	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
FPEEIIMM_01500	tRNA	75				tRNA-Gln(ctg)
FPEEIIMM_01501	tRNA	75				tRNA-Gln(ctg)
FPEEIIMM_01502	tRNA	77				tRNA-Met(cat)
FPEEIIMM_01503	tRNA	75				tRNA-Gln(ttg)
FPEEIIMM_01504	tRNA	75				tRNA-Gln(ttg)
FPEEIIMM_01505	tRNA	85				tRNA-Leu(tag)
FPEEIIMM_01506	tRNA	77				tRNA-Met(cat)
FPEEIIMM_01507	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
FPEEIIMM_01508	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
FPEEIIMM_01509	CDS	1221	nagC_1		COG1846	DNA-binding transcriptional dual regulator NagC
FPEEIIMM_01510	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
FPEEIIMM_01511	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
FPEEIIMM_01512	CDS	1962	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
FPEEIIMM_01513	CDS	1668	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
FPEEIIMM_01514	CDS	309				hypothetical protein
FPEEIIMM_01515	CDS	1404	chiP			Chitoporin
FPEEIIMM_01516	CDS	333	chiQ			putative lipoprotein ChiQ
FPEEIIMM_01517	CDS	516				hypothetical protein
FPEEIIMM_01518	CDS	453	fur		COG0735	Ferric uptake regulation protein
FPEEIIMM_01519	CDS	531	fldA			Flavodoxin
FPEEIIMM_01520	CDS	294	ybfE			putative protein YbfE
FPEEIIMM_01521	CDS	774	ybfF	3.1.-.-	COG0596	Esterase YbfF
FPEEIIMM_01522	CDS	693	seqA			Negative modulator of initiation of replication
FPEEIIMM_01523	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
FPEEIIMM_01524	CDS	438				hypothetical protein
FPEEIIMM_01525	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
FPEEIIMM_01526	CDS	2688	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
FPEEIIMM_01527	CDS	576	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
FPEEIIMM_01528	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
FPEEIIMM_01529	CDS	1680	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
FPEEIIMM_01530	CDS	207				hypothetical protein
FPEEIIMM_01531	CDS	1443	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
FPEEIIMM_01532	CDS	1479	dtpD		COG3104	Dipeptide permease D
FPEEIIMM_01533	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
FPEEIIMM_01534	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
FPEEIIMM_01535	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
FPEEIIMM_01536	CDS	744	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
FPEEIIMM_01537	CDS	726				hypothetical protein
FPEEIIMM_01538	CDS	996				hypothetical protein
FPEEIIMM_01539	CDS	645	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
FPEEIIMM_01540	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
FPEEIIMM_01541	CDS	1284	gltA_2	2.3.3.16	COG0372	Citrate synthase
FPEEIIMM_01542	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
FPEEIIMM_01543	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
FPEEIIMM_01544	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FPEEIIMM_01545	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FPEEIIMM_01546	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
FPEEIIMM_01547	CDS	1227	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
FPEEIIMM_01548	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FPEEIIMM_01549	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FPEEIIMM_01550	CDS	1569	cydA_1	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
FPEEIIMM_01551	CDS	1140	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
FPEEIIMM_01552	CDS	117	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
FPEEIIMM_01553	CDS	291				hypothetical protein
FPEEIIMM_01554	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
FPEEIIMM_01555	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
FPEEIIMM_01556	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
FPEEIIMM_01557	CDS	1326				hypothetical protein
FPEEIIMM_01558	CDS	1293	tolB			Tol-Pal system protein TolB
FPEEIIMM_01559	CDS	525	pal_1		COG2885	Peptidoglycan-associated lipoprotein
FPEEIIMM_01560	CDS	795	cpoB		COG1729	Cell division coordinator CpoB
FPEEIIMM_01561	tRNA	76				tRNA-Lys(ttt)
FPEEIIMM_01562	tRNA	76				tRNA-Val(tac)
FPEEIIMM_01563	tRNA	76				tRNA-Lys(ttt)
FPEEIIMM_01564	tRNA	76				tRNA-Val(tac)
FPEEIIMM_01565	tRNA	76				tRNA-Lys(ttt)
FPEEIIMM_01566	tRNA	76				tRNA-Lys(ttt)
FPEEIIMM_01567	tRNA	76				tRNA-Lys(ttt)
FPEEIIMM_01568	CDS	1044	nadA	2.5.1.72		Quinolinate synthase
FPEEIIMM_01569	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
FPEEIIMM_01570	CDS	945	zitB		COG1230	Zinc transporter ZitB
FPEEIIMM_01571	CDS	366				hypothetical protein
FPEEIIMM_01572	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
FPEEIIMM_01573	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FPEEIIMM_01574	CDS	1044	galM	5.1.3.3	COG2017	Aldose 1-epimerase
FPEEIIMM_01575	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
FPEEIIMM_01576	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
FPEEIIMM_01577	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
FPEEIIMM_01578	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
FPEEIIMM_01579	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
FPEEIIMM_01580	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
FPEEIIMM_01581	CDS	774	modA		COG0725	Molybdate-binding protein ModA
FPEEIIMM_01582	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
FPEEIIMM_01583	CDS	1059	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FPEEIIMM_01584	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
FPEEIIMM_01585	CDS	996	pgl_2	3.1.1.31		6-phosphogluconolactonase
FPEEIIMM_01586	CDS	267	ariR			putative two-component-system connector protein AriR
FPEEIIMM_01587	CDS	306				hypothetical protein
FPEEIIMM_01588	CDS	246	ycgZ			putative two-component-system connector protein YcgZ
FPEEIIMM_01589	CDS	1212	bluF_1		COG2200	Blue light- and temperature-regulated antirepressor BluF
FPEEIIMM_01590	CDS	735	bluR		COG0789	HTH-type transcriptional repressor BluR
FPEEIIMM_01591	CDS	555				hypothetical protein
FPEEIIMM_01592	CDS	213				hypothetical protein
FPEEIIMM_01593	CDS	507				hypothetical protein
FPEEIIMM_01594	CDS	966				hypothetical protein
FPEEIIMM_01595	CDS	3066	bepE			Efflux pump membrane transporter BepE
FPEEIIMM_01596	CDS	1086	mdtA_2			Multidrug resistance protein MdtA
FPEEIIMM_01597	CDS	111				hypothetical protein
FPEEIIMM_01598	CDS	141				hypothetical protein
FPEEIIMM_01599	CDS	432	uspG_2		COG0589	Universal stress protein UP12
FPEEIIMM_01600	CDS	2688	ctpF_2	7.2.2.-		putative cation-transporting ATPase F
FPEEIIMM_01601	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
FPEEIIMM_01602	CDS	1260	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
FPEEIIMM_01603	CDS	957		3.5.3.8		Formimidoylglutamase
FPEEIIMM_01604	CDS	726	nagR_1		COG2188	HTH-type transcriptional repressor NagR
FPEEIIMM_01605	CDS	1689	hutU_1	4.2.1.49		Urocanate hydratase
FPEEIIMM_01606	CDS	1527	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
FPEEIIMM_01607	CDS	1383	hutT		COG1113	L-histidine transporter HutT
FPEEIIMM_01608	CDS	477				hypothetical protein
FPEEIIMM_01609	CDS	1308	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
FPEEIIMM_01610	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
FPEEIIMM_01611	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
FPEEIIMM_01612	CDS	756	bioC_1	2.1.1.197	COG2226	Malonyl-[acyl-carrier protein] O-methyltransferase
FPEEIIMM_01613	CDS	723	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
FPEEIIMM_01614	CDS	723	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FPEEIIMM_01615	CDS	2022	uvrB		COG0556	UvrABC system protein B
FPEEIIMM_01616	CDS	93				hypothetical protein
FPEEIIMM_01617	CDS	1098	basS	2.7.13.3	COG0642	Sensor protein BasS
FPEEIIMM_01618	CDS	672	basR		COG0745	Transcriptional regulatory protein BasR
FPEEIIMM_01619	CDS	1641	eptA	2.7.-.-		Phosphoethanolamine transferase EptA
FPEEIIMM_01620	CDS	906	ybhK		COG0391	Putative gluconeogenesis factor
FPEEIIMM_01621	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
FPEEIIMM_01622	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
FPEEIIMM_01623	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
FPEEIIMM_01624	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
FPEEIIMM_01625	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
FPEEIIMM_01626	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
FPEEIIMM_01627	CDS	966	ybhN		COG0392	Inner membrane protein YbhN
FPEEIIMM_01628	CDS	1245	clsB_1	2.7.8.-	COG1502	Cardiolipin synthase B
FPEEIIMM_01629	CDS	762				hypothetical protein
FPEEIIMM_01630	CDS	438	ybhQ			Inner membrane protein YbhQ
FPEEIIMM_01631	CDS	1107	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
FPEEIIMM_01632	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
FPEEIIMM_01633	CDS	1740	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
FPEEIIMM_01634	CDS	996				hypothetical protein
FPEEIIMM_01635	CDS	660	cecR		COG1309	HTH-type transcriptional dual regulator CecR
FPEEIIMM_01636	CDS	924	perR		COG0583	HTH-type transcriptional regulator PerR
FPEEIIMM_01637	CDS	1332	gudP_2		COG2271	putative galactarate/D-glucarate transporter GudP
FPEEIIMM_01638	CDS	750	fabG_2	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
FPEEIIMM_01639	CDS	846	sqwG	2.2.1.15	COG3959	6-deoxy-6-sulfo-D-fructose transketolase subunit SqwG
FPEEIIMM_01640	CDS	993	sqwH	2.2.1.15	COG3958	6-deoxy-6-sulfo-D-fructose transketolase subunit SqwH
FPEEIIMM_01641	CDS	1356	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
FPEEIIMM_01642	CDS	2157	dinG	5.6.2.3	COG1199	ATP-dependent DNA helicase DinG
FPEEIIMM_01643	CDS	969	ybiB		COG0547	putative protein YbiB
FPEEIIMM_01644	CDS	261	bhsA_1			Multiple stress resistance protein BhsA
FPEEIIMM_01645	CDS	267	ybiI		COG1734	putative protein YbiI
FPEEIIMM_01646	CDS	261	mcbA			putative protein McbA
FPEEIIMM_01647	CDS	615				hypothetical protein
FPEEIIMM_01648	CDS	915	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
FPEEIIMM_01649	CDS	2196	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
FPEEIIMM_01650	CDS	723	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
FPEEIIMM_01651	CDS	660	glnP_2		COG0765	Glutamine transport system permease protein GlnP
FPEEIIMM_01652	CDS	747	glnH_2		COG0834	Glutamine-binding periplasmic protein
FPEEIIMM_01653	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
FPEEIIMM_01654	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
FPEEIIMM_01655	CDS	513	ompX		COG3637	Outer membrane protein X
FPEEIIMM_01656	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
FPEEIIMM_01657	CDS	126	mntS			Small protein MntS
FPEEIIMM_01658	CDS	474	mntR		COG1321	Transcriptional regulator MntR
FPEEIIMM_01659	CDS	1113	ybiR		COG1055	Inner membrane protein YbiR
FPEEIIMM_01660	CDS	1377	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
FPEEIIMM_01661	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
FPEEIIMM_01662	CDS	990	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
FPEEIIMM_01663	CDS	786	ptpB	3.1.3.-	COG2365	Triple specificity protein phosphatase PtpB
FPEEIIMM_01664	CDS	1593	ybiT		COG0488	putative ATP-binding protein YbiT
FPEEIIMM_01665	CDS	2364				hypothetical protein
FPEEIIMM_01666	CDS	1302	exuT_1		COG2271	Hexuronate transporter
FPEEIIMM_01667	CDS	1245	cytR_2		COG1609	HTH-type transcriptional repressor CytR
FPEEIIMM_01668	CDS	1266	ybiU			putative protein YbiU
FPEEIIMM_01669	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
FPEEIIMM_01670	CDS	2433	ybiW	4.2.1.-	COG1882	putative dehydratase YbiW
FPEEIIMM_01671	CDS	900	iseH	1.97.1.-	COG1180	Isethionate sulfite-lyase activating enzyme
FPEEIIMM_01672	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
FPEEIIMM_01673	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
FPEEIIMM_01674	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
FPEEIIMM_01675	CDS	1860	gsiA_1	7.4.2.10	COG4172	Glutathione import ATP-binding protein GsiA
FPEEIIMM_01676	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
FPEEIIMM_01677	CDS	921	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
FPEEIIMM_01678	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
FPEEIIMM_01679	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
FPEEIIMM_01680	CDS	1242	rafB_2			Raffinose permease
FPEEIIMM_01681	CDS	384				hypothetical protein
FPEEIIMM_01682	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
FPEEIIMM_01683	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
FPEEIIMM_01684	CDS	93				hypothetical protein
FPEEIIMM_01685	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
FPEEIIMM_01686	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
FPEEIIMM_01687	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
FPEEIIMM_01688	CDS	1233	mdfA		COG2814	Multidrug transporter MdfA
FPEEIIMM_01689	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
FPEEIIMM_01690	CDS	1203	ybjJ		COG0738	Inner membrane protein YbjJ
FPEEIIMM_01691	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
FPEEIIMM_01692	CDS	1686	aspT_1			Aspartate/alanine antiporter
FPEEIIMM_01693	CDS	384	ybjM			Inner membrane protein YbjM
FPEEIIMM_01694	CDS	264	grxA		COG0695	Glutaredoxin 1
FPEEIIMM_01695	CDS	288				hypothetical protein
FPEEIIMM_01696	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
FPEEIIMM_01697	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein bS6--L-glutamate ligase
FPEEIIMM_01698	CDS	480	ybjN			putative protein YbjN
FPEEIIMM_01699	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein PotF
FPEEIIMM_01700	CDS	1167	potG	7.6.2.16	COG3842	Putrescine transport ATP-binding protein PotG
FPEEIIMM_01701	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
FPEEIIMM_01702	CDS	846	potI		COG1177	Putrescine transport system permease protein PotI
FPEEIIMM_01703	CDS	489	ybjO			Inner membrane protein YbjO
FPEEIIMM_01704	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
FPEEIIMM_01705	CDS	717	walR		COG0745	Transcriptional regulatory protein WalR
FPEEIIMM_01706	CDS	1473	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
FPEEIIMM_01707	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
FPEEIIMM_01708	CDS	669	artM		COG4160	Arginine ABC transporter permease protein ArtM
FPEEIIMM_01709	CDS	717	artQ_1		COG4215	Arginine ABC transporter permease protein ArtQ
FPEEIIMM_01710	CDS	753	artI		COG0834	Putative ABC transporter arginine-binding protein 2
FPEEIIMM_01711	CDS	729	artP	7.4.2.1	COG1126	Arginine transport ATP-binding protein ArtP
FPEEIIMM_01712	CDS	516	ybjP			putative lipoprotein YbjP
FPEEIIMM_01713	CDS	165				hypothetical protein
FPEEIIMM_01714	CDS	1140				hypothetical protein
FPEEIIMM_01715	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
FPEEIIMM_01716	CDS	1014		1.1.1.51		3-beta-hydroxysteroid dehydrogenase
FPEEIIMM_01717	CDS	1443				hypothetical protein
FPEEIIMM_01718	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
FPEEIIMM_01719	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
FPEEIIMM_01720	CDS	435				hypothetical protein
FPEEIIMM_01721	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
FPEEIIMM_01722	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
FPEEIIMM_01723	CDS	900	lysO		COG2431	Lysine exporter LysO
FPEEIIMM_01724	CDS	696	aqpZ		COG0580	Aquaporin Z
FPEEIIMM_01725	CDS	1659				hypothetical protein
FPEEIIMM_01726	CDS	1116	macA		COG0845	Macrolide export protein MacA
FPEEIIMM_01727	CDS	1941	macB	7.6.2.-		Macrolide export ATP-binding/permease protein MacB
FPEEIIMM_01728	CDS	222	cspD		COG1278	Cold shock-like protein CspD
FPEEIIMM_01729	CDS	318	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
FPEEIIMM_01730	CDS	2280	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
FPEEIIMM_01731	CDS	219	infA		COG0361	Translation initiation factor IF-1
FPEEIIMM_01732	CDS	702	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
FPEEIIMM_01733	CDS	1722	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
FPEEIIMM_01734	CDS	1767	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
FPEEIIMM_01735	CDS	996	trxB	1.8.1.9	COG0492	Thioredoxin reductase
FPEEIIMM_01736	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
FPEEIIMM_01737	CDS	4254				hypothetical protein
FPEEIIMM_01738	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
FPEEIIMM_01739	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
FPEEIIMM_01740	CDS	1293	serS	6.1.1.11		Serine--tRNA ligase
FPEEIIMM_01741	CDS	2439	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
FPEEIIMM_01742	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
FPEEIIMM_01743	CDS	864	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
FPEEIIMM_01744	CDS	1149	ycaD_1		COG0477	putative MFS-type transporter YcaD
FPEEIIMM_01745	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
FPEEIIMM_01746	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
FPEEIIMM_01747	CDS	858	focA		COG2116	Formate channel FocA
FPEEIIMM_01748	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
FPEEIIMM_01749	CDS	693				hypothetical protein
FPEEIIMM_01750	CDS	1089	serC	2.6.1.52		Phosphoserine aminotransferase
FPEEIIMM_01751	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
FPEEIIMM_01752	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
FPEEIIMM_01753	CDS	1674	rpsA		COG0539	Small ribosomal subunit protein bS1
FPEEIIMM_01754	CDS	288	ihfB		COG0776	Integration host factor subunit beta
FPEEIIMM_01755	CDS	858				hypothetical protein
FPEEIIMM_01756	CDS	1350				hypothetical protein
FPEEIIMM_01757	CDS	1749	msbA	7.5.2.6	COG1132	ATP-dependent lipid A-core flippase
FPEEIIMM_01758	CDS	981	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
FPEEIIMM_01759	CDS	1230	ycaQ	3.2.2.-	COG3214	Interstrand DNA cross-link repair glycosylase
FPEEIIMM_01760	CDS	183				hypothetical protein
FPEEIIMM_01761	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
FPEEIIMM_01762	CDS	894				hypothetical protein
FPEEIIMM_01763	CDS	780				hypothetical protein
FPEEIIMM_01764	CDS	801	cmoM	2.1.1.-	COG2227	tRNA 5-carboxymethoxyuridine methyltransferase
FPEEIIMM_01765	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
FPEEIIMM_01766	CDS	705	mukE		COG3095	Chromosome partition protein MukE
FPEEIIMM_01767	CDS	4449	mukB		COG3096	Chromosome partition protein MukB
FPEEIIMM_01768	CDS	1791	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
FPEEIIMM_01769	CDS	216				hypothetical protein
FPEEIIMM_01770	CDS	636	mepK	3.4.-.-	COG3108	Peptidoglycan L,D-endopeptidase MepK
FPEEIIMM_01771	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
FPEEIIMM_01772	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
FPEEIIMM_01773	CDS	1080	yedS		COG3203	Outer membrane protein YedS
FPEEIIMM_01774	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
FPEEIIMM_01775	CDS	465	lrp_2		COG1522	Leucine-responsive regulatory protein
