locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAONMONA_01457	CDS	702	dgoR_2		COG2186	Galactonate operon transcriptional repressor
KAONMONA_01458	rRNA	1540				16S ribosomal RNA
KAONMONA_01459	tRNA	76				tRNA-Glu(ttc)
KAONMONA_01460	rRNA	2902				23S ribosomal RNA
KAONMONA_01461	rRNA	116				5S ribosomal RNA
KAONMONA_01462	CDS	522	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
KAONMONA_01463	CDS	582	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
KAONMONA_01464	CDS	270	yihD		COG3084	Protein YihD
KAONMONA_01465	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
KAONMONA_01466	CDS	624	dsbA			Thiol:disulfide interchange protein DsbA
KAONMONA_01467	CDS	900	yihG	2.3.1.51	COG0204	1-acylglycerol-3-phosphate O-acyltransferase YihG
KAONMONA_01468	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
KAONMONA_01469	CDS	633	engB			putative GTP-binding protein EngB
KAONMONA_01470	CDS	507	yihI		COG3078	Der GTPase-activating protein YihI
KAONMONA_01471	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
KAONMONA_01472	CDS	1410	ntrC			DNA-binding transcriptional regulator NtrC
KAONMONA_01473	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
KAONMONA_01474	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
KAONMONA_01475	CDS	1824	bipA	3.6.5.-		Large ribosomal subunit assembly factor BipA
KAONMONA_01476	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
KAONMONA_01477	CDS	861				hypothetical protein
KAONMONA_01478	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
KAONMONA_01479	CDS	942	fabY	2.3.1.-	COG0456	putative acyltransferase FabY
KAONMONA_01480	CDS	918	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
KAONMONA_01481	CDS	249				hypothetical protein
KAONMONA_01482	CDS	384	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
KAONMONA_01483	CDS	930	fdhE		COG3058	Protein FdhE
KAONMONA_01484	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
KAONMONA_01485	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
KAONMONA_01486	CDS	2415	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
KAONMONA_01487	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
KAONMONA_01488	CDS	837	fdhD		COG1526	Sulfur carrier protein FdhD
KAONMONA_01489	CDS	213				hypothetical protein
KAONMONA_01490	CDS	981	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
KAONMONA_01491	CDS	315				hypothetical protein
KAONMONA_01492	CDS	1368	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
KAONMONA_01493	CDS	843	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
KAONMONA_01494	CDS	270				hypothetical protein
KAONMONA_01495	CDS	438	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
KAONMONA_01496	CDS	594				hypothetical protein
KAONMONA_01497	CDS	324				hypothetical protein
KAONMONA_01498	CDS	690				hypothetical protein
KAONMONA_01499	CDS	549	sutR_1		COG1396	HTH-type transcriptional regulator SutR
KAONMONA_01500	CDS	996	rafR			HTH-type transcriptional regulator RafR
KAONMONA_01501	CDS	2124	rafA	3.2.1.22		Alpha-galactosidase
KAONMONA_01502	CDS	1266	melY		COG2211	Melibiose permease
KAONMONA_01503	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
KAONMONA_01504	CDS	1149	adhB	1.1.1.1	COG1454	Alcohol dehydrogenase 2
KAONMONA_01505	CDS	1005	lsrD_2			Autoinducer 2 import system permease protein LsrD
KAONMONA_01506	CDS	1008	rbsC_2		COG1172	Ribose import permease protein RbsC
KAONMONA_01507	CDS	1512	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
KAONMONA_01508	CDS	987	lsrB_2		COG1879	Autoinducer 2-binding protein LsrB
KAONMONA_01509	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
KAONMONA_01510	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
KAONMONA_01511	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
KAONMONA_01512	CDS	837	rhaS_1		COG4977	HTH-type transcriptional activator RhaS
KAONMONA_01513	CDS	846	rhaR_1		COG1917	HTH-type transcriptional activator RhaR
KAONMONA_01514	CDS	1035	rhaT			L-rhamnose-proton symporter
KAONMONA_01515	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
KAONMONA_01516	CDS	675	yiiM		COG2258	Protein YiiM
KAONMONA_01517	CDS	1374	cpxA			envelope stress sensor histidine kinase CpxA
KAONMONA_01518	CDS	699	cpxR			Transcriptional regulatory protein CpxR
KAONMONA_01519	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
KAONMONA_01520	CDS	903	fieF		COG0053	Cation-efflux pump FieF
KAONMONA_01521	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
KAONMONA_01522	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
KAONMONA_01523	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KAONMONA_01524	CDS	258	hslU_1		COG1220	ATP-dependent protease ATPase subunit HslU
KAONMONA_01525	CDS	1002	hslU_2		COG1220	ATP-dependent protease ATPase subunit HslU
KAONMONA_01526	CDS	531	hslV	3.4.25.2		ATP-dependent protease subunit HslV
KAONMONA_01527	CDS	855	ftsN		COG3087	Cell division protein FtsN
KAONMONA_01528	CDS	1029	cytR_2		COG1609	HTH-type transcriptional repressor CytR
KAONMONA_01529	CDS	2196	priA	5.6.2.4		Replication restart protein PriA
KAONMONA_01530	CDS	213	rpmE		COG0254	Large ribosomal subunit protein bL31
KAONMONA_01531	CDS	318	metJ		COG3060	Met repressor
KAONMONA_01532	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
KAONMONA_01533	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
KAONMONA_01534	CDS	1137				hypothetical protein
KAONMONA_01535	CDS	1557	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
KAONMONA_01536	CDS	372				hypothetical protein
KAONMONA_01537	CDS	909	catM		COG0583	HTH-type transcriptional regulator CatM
KAONMONA_01538	CDS	888	metF	1.5.1.54	COG0685	5,10-methylenetetrahydrofolate reductase
KAONMONA_01539	CDS	870	yijE		COG0697	putative cystine transporter YijE
KAONMONA_01540	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
KAONMONA_01541	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
KAONMONA_01542	CDS	987	rhaS_2			HTH-type transcriptional activator RhaS
KAONMONA_01543	CDS	651	zinT		COG3443	Metal-binding protein ZinT
KAONMONA_01544	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
KAONMONA_01545	CDS	1152	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
KAONMONA_01546	CDS	1005	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
KAONMONA_01547	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
KAONMONA_01548	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
KAONMONA_01549	CDS	918	oxyR_1		COG0583	DNA-binding transcriptional dual regulator OxyR
KAONMONA_01550	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
KAONMONA_01551	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
KAONMONA_01552	CDS	360	yijD			Inner membrane protein YijD
KAONMONA_01553	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
KAONMONA_01554	CDS	1839	btuB		COG4206	Vitamin B12 transporter BtuB
KAONMONA_01555	CDS	852	murI	5.1.1.3	COG0796	Glutamate racemase
KAONMONA_01556	rRNA	1540				16S ribosomal RNA
KAONMONA_01557	tRNA	77				tRNA-Ile(gat)
KAONMONA_01558	tRNA	76				tRNA-Ala(tgc)
KAONMONA_01559	rRNA	2903				23S ribosomal RNA
KAONMONA_01560	rRNA	116				5S ribosomal RNA
KAONMONA_01561	tRNA	77				tRNA-Asp(gtc)
KAONMONA_01562	tRNA	76				tRNA-Trp(cca)
KAONMONA_01563	CDS	822	hdfR_2			HTH-type transcriptional regulator HdfR
KAONMONA_01564	CDS	339	maoP		COG3085	Macrodomain Ori protein
KAONMONA_01565	CDS	1521	comM		COG0606	Competence protein ComM
KAONMONA_01566	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
KAONMONA_01567	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
KAONMONA_01568	CDS	930	ilvE	2.6.1.42		Branched-chain-amino-acid aminotransferase
KAONMONA_01569	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KAONMONA_01570	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
KAONMONA_01571	CDS	891	oxyR_2		COG0583	DNA-binding transcriptional dual regulator OxyR
KAONMONA_01572	CDS	1476	ilvC	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
KAONMONA_01573	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
KAONMONA_01574	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
KAONMONA_01575	CDS	2022	rep	5.6.2.4	COG0210	ATP-dependent DNA helicase Rep
KAONMONA_01576	CDS	723	ydfK_2		COG1811	putative membrane protein YdfK
KAONMONA_01577	CDS	999	graF	4.1.1.103		Gamma-resorcylate decarboxylase
KAONMONA_01578	CDS	927	pcpR_1		COG0583	PCP degradation transcriptional activation protein
KAONMONA_01579	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
KAONMONA_01580	CDS	1176	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
KAONMONA_01581	CDS	330	trxA		COG3118	Thioredoxin 1
KAONMONA_01582	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
KAONMONA_01583	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
KAONMONA_01584	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
KAONMONA_01585	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
KAONMONA_01586	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
KAONMONA_01587	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
KAONMONA_01588	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
KAONMONA_01589	CDS	675	wecD	2.3.1.210	COG0456	dTDP-fucosamine acetyltransferase
KAONMONA_01590	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
KAONMONA_01591	CDS	1251	wzxE		COG2244	Lipid III flippase
KAONMONA_01592	CDS	1077	wecF	2.4.1.325	COG0554	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
KAONMONA_01593	CDS	1347	wzyE			putative ECA polymerase
KAONMONA_01594	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
KAONMONA_01595	CDS	1386	thrP		COG1113	Threonine/serine transporter ThrP
KAONMONA_01596	tRNA	77				tRNA-Arg(ccg)
KAONMONA_01597	tRNA	76				tRNA-His(gtg)
KAONMONA_01598	tRNA	87				tRNA-Leu(cag)
KAONMONA_01599	tRNA	77				tRNA-Pro(tgg)
KAONMONA_01600	CDS	1197	hemY		COG3071	Protein HemY
KAONMONA_01601	CDS	1182	hemX		COG2959	Protein HemX
KAONMONA_01602	CDS	741	hemD	4.2.1.75		Uroporphyrinogen-III synthase
KAONMONA_01603	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
KAONMONA_01604	CDS	2631	cyaA			adenylate cyclase CyaA
KAONMONA_01605	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
KAONMONA_01606	CDS	225	lptM		COG5567	LPS-assembly lipoprotein LptM
KAONMONA_01607	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
KAONMONA_01608	CDS	708				hypothetical protein
KAONMONA_01609	CDS	903	xerC_1		COG4973	Tyrosine recombinase XerC
KAONMONA_01610	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
KAONMONA_01611	CDS	2163	uvrD	5.6.2.4	COG0210	DNA helicase II
KAONMONA_01612	CDS	951	corA			Magnesium transport protein CorA
KAONMONA_01613	CDS	894	rarD		COG2962	Protein RarD
KAONMONA_01614	CDS	465	yigI	3.1.2.20	COG2050	Medium/long-chain acyl-CoA thioesterase YigI
KAONMONA_01615	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
KAONMONA_01616	CDS	1827	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
KAONMONA_01617	CDS	621	rhtC_1		COG1280	Threonine efflux protein
KAONMONA_01618	CDS	909				ISNCY family transposase ISRor2
KAONMONA_01619	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
KAONMONA_01620	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
KAONMONA_01621	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
KAONMONA_01622	CDS	900	bioP		COG0697	Biotin transporter
KAONMONA_01623	CDS	954	metR		COG0583	HTH-type transcriptional regulator MetR
KAONMONA_01624	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
KAONMONA_01625	CDS	813	clcD	3.1.1.45	COG0412	Carboxymethylenebutenolidase
KAONMONA_01626	CDS	762	udp	2.4.2.3		Uridine phosphorylase
KAONMONA_01627	CDS	1449				hypothetical protein
KAONMONA_01628	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
KAONMONA_01629	CDS	606	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
KAONMONA_01630	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
KAONMONA_01631	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
KAONMONA_01632	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
KAONMONA_01633	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
KAONMONA_01634	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
KAONMONA_01635	CDS	489	rfaH			Transcription antitermination protein RfaH
KAONMONA_01636	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
KAONMONA_01637	CDS	702	fre	1.5.1.41		NAD(P)H-flavin reductase
KAONMONA_01638	CDS	1164	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
KAONMONA_01639	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
KAONMONA_01640	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
KAONMONA_01641	CDS	615	yigZ		COG1739	IMPACT family member YigZ
KAONMONA_01642	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
KAONMONA_01643	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [quinone]
KAONMONA_01644	rRNA	1540				16S ribosomal RNA
KAONMONA_01645	tRNA	77				tRNA-Ile(gat)
KAONMONA_01646	tRNA	76				tRNA-Ala(tgc)
KAONMONA_01647	rRNA	2902				23S ribosomal RNA
KAONMONA_01648	rRNA	116				5S ribosomal RNA
KAONMONA_01649	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
KAONMONA_01650	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KAONMONA_01651	CDS	927	coaA	2.7.1.33		Pantothenate kinase
KAONMONA_01652	tRNA	76				tRNA-Thr(tgt)
KAONMONA_01653	tRNA	75				tRNA-Gly(tcc)
KAONMONA_01654	tRNA	76				tRNA-Thr(ggt)
KAONMONA_01655	CDS	1185	tufA_2	3.6.5.3	COG0050	Elongation factor Tu 1
KAONMONA_01656	CDS	384	secE		COG0690	Protein translocase subunit SecE
KAONMONA_01657	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
KAONMONA_01658	CDS	429	rplK		COG0080	Large ribosomal subunit protein uL11
KAONMONA_01659	CDS	705	rplA		COG0081	Large ribosomal subunit protein uL1
KAONMONA_01660	CDS	498	rplJ		COG0244	Large ribosomal subunit protein uL10
KAONMONA_01661	CDS	366	rplL		COG0222	Large ribosomal subunit protein bL12
KAONMONA_01662	CDS	105				hypothetical protein
KAONMONA_01663	CDS	4029	rpoB			DNA-directed RNA polymerase subunit beta RpoB
KAONMONA_01664	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
KAONMONA_01665	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
KAONMONA_01666	CDS	318	chbA_3		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
KAONMONA_01667	CDS	306	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
KAONMONA_01668	CDS	1533				hypothetical protein
KAONMONA_01669	CDS	1134	thiH	4.1.99.19		2-iminoacetate synthase
KAONMONA_01670	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
KAONMONA_01671	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
KAONMONA_01672	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
KAONMONA_01673	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
KAONMONA_01674	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
KAONMONA_01675	CDS	498	rsd		COG3160	Regulator of sigma D
KAONMONA_01676	CDS	774	nudC	3.6.1.-	COG2816	NAD-capped RNA hydrolase NudC
KAONMONA_01677	CDS	1065	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
KAONMONA_01678	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
KAONMONA_01679	CDS	591			COG3068	putative protein
KAONMONA_01680	CDS	273	hupA		COG0776	DNA-binding protein HU-alpha
KAONMONA_01681	CDS	696				hypothetical protein
KAONMONA_01682	CDS	438	zraP			Signaling pathway modulator ZraP
KAONMONA_01683	CDS	1395	zraS	2.7.13.3		Sensor histidine kinase ZraS
KAONMONA_01684	CDS	1332	zraR			Transcriptional regulatory protein ZraR
KAONMONA_01685	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KAONMONA_01686	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
KAONMONA_01687	CDS	204				hypothetical protein
KAONMONA_01688	rRNA	1540				16S ribosomal RNA
KAONMONA_01689	tRNA	76				tRNA-Glu(ttc)
KAONMONA_01690	rRNA	2902				23S ribosomal RNA
KAONMONA_01691	rRNA	116				5S ribosomal RNA
KAONMONA_01692	CDS	462	yjaB	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YjaB
KAONMONA_01693	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
KAONMONA_01694	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
KAONMONA_01695	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
KAONMONA_01696	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
KAONMONA_01697	CDS	831	iclR		COG1414	Transcriptional repressor IclR
KAONMONA_01698	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
KAONMONA_01699	CDS	1632				hypothetical protein
KAONMONA_01700	CDS	810	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
KAONMONA_01701	CDS	1233	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
KAONMONA_01702	CDS	825	sorM			PTS system sorbose-specific EIID component
KAONMONA_01703	CDS	801	sorA			PTS system sorbose-specific EIIC component
KAONMONA_01704	CDS	495	sorB_1	2.7.1.206		PTS system sorbose-specific EIIB component
KAONMONA_01705	CDS	408	sorF			PTS system sorbose-specific EIIA component
KAONMONA_01706	CDS	804	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KAONMONA_01707	CDS	954	sorC_1			Sorbitol operon regulator
KAONMONA_01708	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
KAONMONA_01709	CDS	102				hypothetical protein
KAONMONA_01710	CDS	930	panS			Pantothenate precursors transporter PanS
KAONMONA_01711	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
KAONMONA_01712	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
KAONMONA_01713	CDS	456	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
KAONMONA_01714	CDS	510				hypothetical protein
KAONMONA_01715	CDS	381	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KAONMONA_01716	CDS	321				hypothetical protein
KAONMONA_01717	CDS	741	ygaZ_2		COG1296	Inner membrane protein YgaZ
KAONMONA_01718	CDS	1278				hypothetical protein
KAONMONA_01719	CDS	411	psiE		COG3223	Protein PsiE
KAONMONA_01720	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
KAONMONA_01721	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
KAONMONA_01722	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
KAONMONA_01723	CDS	1110	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
KAONMONA_01724	CDS	1290	lamB_2			maltoporin LamB
KAONMONA_01725	CDS	924				hypothetical protein
KAONMONA_01726	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
KAONMONA_01727	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
KAONMONA_01728	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
KAONMONA_01729	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
KAONMONA_01730	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
KAONMONA_01731	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
KAONMONA_01732	CDS	210				hypothetical protein
KAONMONA_01733	CDS	516	zur		COG0735	Zinc uptake regulation protein
KAONMONA_01734	CDS	489				hypothetical protein
KAONMONA_01735	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
KAONMONA_01736	CDS	243	pspG			Phage shock protein G
KAONMONA_01737	CDS	984	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
KAONMONA_01738	CDS	1416	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
KAONMONA_01739	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
KAONMONA_01740	CDS	1194	tyrB_1	2.6.1.5		Tyrosine aminotransferase
KAONMONA_01741	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
KAONMONA_01742	CDS	417				hypothetical protein
KAONMONA_01743	CDS	357	yjbR		COG2315	putative protein YjbR
KAONMONA_01744	CDS	2826	uvrA		COG0178	UvrABC system protein A
KAONMONA_01745	CDS	525	ssb1			Single-stranded DNA-binding protein 1
KAONMONA_01746	CDS	1581	mltF_2			Membrane-bound lytic murein transglycosylase F
KAONMONA_01747	CDS	2259	fepA_1		COG4771	Ferrienterobactin receptor
KAONMONA_01748	CDS	369	ramA_1			Transcriptional regulator RamA
KAONMONA_01749	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
KAONMONA_01750	CDS	2424	bamA_1		COG4775	Outer membrane protein assembly factor BamA
KAONMONA_01751	CDS	354	iraM			Anti-adapter protein IraM
KAONMONA_01752	CDS	762	suhB_2	3.1.3.25	COG0483	Nus factor SuhB
KAONMONA_01753	CDS	1014	ccpA			Catabolite control protein A
KAONMONA_01754	CDS	771	rbn_1	3.1.26.11		Ribonuclease BN
KAONMONA_01755	CDS	1032	uup_2	3.6.1.-		ATP-binding protein Uup
KAONMONA_01756	CDS	1140				hypothetical protein
KAONMONA_01757	CDS	834				hypothetical protein
KAONMONA_01758	CDS	858				hypothetical protein
KAONMONA_01759	CDS	282				hypothetical protein
KAONMONA_01760	CDS	1605	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
KAONMONA_01761	CDS	330	soxS		COG2207	Regulatory protein SoxS
KAONMONA_01762	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
KAONMONA_01763	CDS	669				hypothetical protein
KAONMONA_01764	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
KAONMONA_01765	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
KAONMONA_01766	CDS	882	oxyR_3		COG0583	DNA-binding transcriptional dual regulator OxyR
KAONMONA_01767	CDS	408	cidA			Holin-like protein CidA
KAONMONA_01768	CDS	690	yohK_1		COG1346	Inner membrane protein YohK
KAONMONA_01769	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
KAONMONA_01770	CDS	690	lpfB		COG3121	putative fimbrial chaperone LpfB
KAONMONA_01771	CDS	2580	fimD_3		COG3188	Outer membrane usher protein FimD
KAONMONA_01772	CDS	549				hypothetical protein
KAONMONA_01773	CDS	1098				hypothetical protein
KAONMONA_01774	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
KAONMONA_01775	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
KAONMONA_01776	CDS	1959	acs	6.2.1.1		Acetyl-coenzyme A synthetase
KAONMONA_01777	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
KAONMONA_01778	CDS	687				hypothetical protein
KAONMONA_01779	CDS	1680	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
KAONMONA_01780	CDS	420	fdhF_2	1.17.98.4	COG3383	Formate dehydrogenase H
KAONMONA_01781	CDS	729	ompR_2		COG0745	DNA-binding dual transcriptional regulator OmpR
KAONMONA_01782	CDS	759				hypothetical protein
KAONMONA_01783	CDS	918				hypothetical protein
KAONMONA_01784	CDS	1008	rbsK_2	2.7.1.15	COG0524	Ribokinase
KAONMONA_01785	CDS	942	rbsB_2		COG1879	Ribose import binding protein RbsB
KAONMONA_01786	CDS	999	rbsC_3		COG1172	Ribose import permease protein RbsC
KAONMONA_01787	CDS	1521	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
